Geography,Total Estimate,Total Margin of Error,"Estimate - Car, truck, or van:","Margin of Error - Car, truck, or van:","Estimate - Car, truck, or van: - Drove alone","Margin of Error - Car, truck, or van: - Drove alone","Estimate - Car, truck, or van: - Carpooled:","Margin of Error - Car, truck, or van: - Carpooled:","Estimate - Car, truck, or van: - In 2-person carpool","Margin of Error - Car, truck, or van: - In 2-person carpool","Estimate - Car, truck, or van: - In 3-person carpool","Margin of Error - Car, truck, or van: - In 3-person carpool","Estimate - Car, truck, or van: - In 4-person carpool","Margin of Error - Car, truck, or van: - In 4-person carpool","Estimate - Car, truck, or van: - In 5- or 6-person carpool","Margin of Error - Car, truck, or van: - In 5- or 6-person carpool","Estimate - Car, truck, or van: - In 7-or-more-person carpool","Margin of Error - Car, truck, or van: - In 7-or-more-person carpool",Estimate - Public transportation (excluding taxicab):,Margin of Error - Public transportation (excluding taxicab):,Estimate - Public transportation (excluding taxicab): - Bus,Margin of Error - Public transportation (excluding taxicab): - Bus,Estimate - Public transportation (excluding taxicab): - Subway or elevated rail,Margin of Error - Public transportation (excluding taxicab): - Subway or elevated rail,Estimate - Public transportation (excluding taxicab): - Long-distance train or commuter rail,Margin of Error - Public transportation (excluding taxicab): - Long-distance train or commuter rail,"Estimate - Public transportation (excluding taxicab): - Light rail, streetcar or trolley (carro público in Puerto Rico)","Margin of Error - Public transportation (excluding taxicab): - Light rail, streetcar or trolley (carro público in Puerto Rico)",Estimate - Public transportation (excluding taxicab): - Ferryboat,Margin of Error - Public transportation (excluding taxicab): - Ferryboat,Estimate - Taxicab,Margin of Error - Taxicab,Estimate - Motorcycle,Margin of Error - Motorcycle,Estimate - Bicycle,Margin of Error - Bicycle,Estimate - Walked,Margin of Error - Walked,Estimate - Other means,Margin of Error - Other means,Estimate - Worked from home,Margin of Error - Worked from home,Block Group,Census Tract,County,State
1500000US250251101042,416,208,235,86,234,77,1,37,0,13,0,13,1,37,0,13,0,13,37,83,35,69,2,28,0,13,0,13,0,13,15,31,0,13,0,13,71,113,58,96,0,13,2,1101.04,Suffolk County,Massachusetts
1500000US250251101051,1937,475,826,236,787,226,39,40,39,40,0,13,0,13,0,13,0,13,641,227,134,110,445,185,39,45,23,35,0,13,0,13,0,13,112,55,0,13,0,13,358,217,1,1101.05,Suffolk County,Massachusetts
1500000US250251101061,394,312,178,166,176,165,2,20,2,20,0,13,0,13,0,13,0,13,174,152,0,13,174,152,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,42,48,1,1101.06,Suffolk County,Massachusetts
1500000US250251101062,528,238,117,88,50,31,67,79,38,60,29,49,0,13,0,13,0,13,248,131,13,22,235,134,0,13,0,13,0,13,0,13,0,13,41,25,30,48,0,13,92,74,2,1101.06,Suffolk County,Massachusetts
1500000US250251102011,1254,185,803,153,785,154,18,21,11,18,7,8,0,13,0,13,0,13,335,118,129,71,147,96,59,45,0,13,0,13,6,9,0,13,0,13,16,21,0,13,94,54,1,1102.01,Suffolk County,Massachusetts
1500000US250251103011,637,136,337,119,333,119,4,6,4,6,0,13,0,13,0,13,0,13,190,79,59,41,131,71,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,14,100,55,1,1103.01,Suffolk County,Massachusetts
1500000US250251103012,894,195,532,148,473,144,59,46,57,46,0,13,0,13,2,4,0,13,229,95,31,26,198,98,0,13,0,13,0,13,0,13,0,13,2,5,5,7,30,45,96,63,2,1103.01,Suffolk County,Massachusetts
1500000US250251104011,1059,250,692,194,637,178,55,55,26,39,17,31,12,18,0,13,0,13,329,126,147,76,150,90,32,39,0,13,0,13,0,13,0,13,5,11,9,15,0,13,24,28,1,1104.01,Suffolk County,Massachusetts
1500000US250251104012,961,240,708,201,697,201,11,18,2,12,9,13,0,13,0,13,0,13,123,68,13,20,84,59,26,24,0,13,0,13,0,13,0,13,32,47,15,25,12,17,71,75,2,1104.01,Suffolk County,Massachusetts
1500000US250251104031,550,223,392,222,390,224,2,6,0,13,2,6,0,13,0,13,0,13,132,114,68,102,51,51,13,22,0,13,0,13,0,13,0,13,8,13,0,13,0,13,18,30,1,1104.03,Suffolk County,Massachusetts
1500000US250251104032,393,160,207,145,146,106,61,66,34,52,0,13,27,42,0,13,0,13,154,86,55,59,93,72,6,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,32,34,2,1104.03,Suffolk County,Massachusetts
1500000US250251104033,331,146,217,91,191,88,26,32,26,32,0,13,0,13,0,13,0,13,74,79,50,53,24,38,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,40,39,3,1104.03,Suffolk County,Massachusetts
1500000US250251104034,761,229,583,232,499,229,84,52,68,47,16,27,0,13,0,13,0,13,115,71,14,24,70,50,31,50,0,13,0,13,0,13,0,13,6,11,0,13,0,13,57,37,4,1104.03,Suffolk County,Massachusetts
1500000US250251104035,663,239,382,150,374,149,8,15,0,13,8,15,0,13,0,13,0,13,107,71,63,55,20,27,24,25,0,13,0,13,0,13,0,13,6,11,0,13,0,13,168,190,5,1104.03,Suffolk County,Massachusetts
1500000US250251105011,510,151,271,108,253,100,18,31,0,13,18,31,0,13,0,13,0,13,146,74,13,20,52,50,81,56,0,13,0,13,0,13,14,21,7,11,49,68,0,13,23,26,1,1105.01,Suffolk County,Massachusetts
1500000US250251105012,1030,305,638,252,633,252,5,9,5,9,0,13,0,13,0,13,0,13,184,89,11,17,73,67,100,67,0,13,0,13,16,25,0,13,10,17,20,23,9,17,153,88,2,1105.01,Suffolk County,Massachusetts
1500000US250251105013,577,176,341,144,306,136,35,35,35,35,0,13,0,13,0,13,0,13,108,62,18,27,34,41,56,45,0,13,0,13,0,13,0,13,0,13,0,13,6,11,122,70,3,1105.01,Suffolk County,Massachusetts
1500000US250251105021,816,214,480,185,433,183,47,51,47,51,0,13,0,13,0,13,0,13,128,77,30,45,54,46,44,34,0,13,0,13,0,13,0,13,58,49,40,43,0,13,110,83,1,1105.02,Suffolk County,Massachusetts
1500000US250251105022,1579,506,893,317,863,316,30,38,6,10,24,36,0,13,0,13,0,13,231,108,158,102,41,33,32,27,0,13,0,13,0,13,0,13,20,19,16,24,0,13,419,253,2,1105.02,Suffolk County,Massachusetts
1500000US250251105023,325,146,187,89,166,83,21,28,21,28,0,13,0,13,0,13,0,13,87,119,0,13,87,119,0,13,0,13,0,13,0,13,0,13,0,13,27,42,0,13,24,31,3,1105.02,Suffolk County,Massachusetts
1500000US250251106011,954,273,580,220,528,186,52,81,52,81,0,13,0,13,0,13,0,13,140,62,9,14,85,53,46,30,0,13,0,13,0,13,0,13,48,43,0,13,8,13,178,135,1,1106.01,Suffolk County,Massachusetts
1500000US250251106012,513,135,414,120,395,120,19,17,12,12,0,13,7,12,0,13,0,13,51,37,22,26,21,22,8,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,48,36,2,1106.01,Suffolk County,Massachusetts
1500000US250251106071,888,394,356,164,320,159,36,59,36,59,0,13,0,13,0,13,0,13,236,168,78,67,140,166,18,30,0,13,0,13,0,13,0,13,27,31,93,131,0,13,176,183,1,1106.07,Suffolk County,Massachusetts
1500000US250251106072,1027,351,648,298,589,297,59,50,32,39,27,31,0,13,0,13,0,13,130,85,48,46,58,56,24,29,0,13,0,13,0,13,0,13,61,81,88,88,0,13,100,84,2,1106.07,Suffolk County,Massachusetts
1500000US250251106073,1158,333,607,250,540,243,67,50,67,50,0,13,0,13,0,13,0,13,388,194,159,175,140,105,89,79,0,13,0,13,7,11,0,13,0,13,14,23,0,13,142,95,3,1106.07,Suffolk County,Massachusetts
1500000US250251106074,229,119,178,84,166,80,12,22,0,13,12,22,0,13,0,13,0,13,29,34,0,13,19,31,10,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,22,40,4,1106.07,Suffolk County,Massachusetts
1500000US250251201031,1192,177,493,104,472,100,21,25,21,25,0,13,0,13,0,13,0,13,182,71,50,33,132,61,0,13,0,13,0,13,0,13,0,13,66,44,181,112,0,13,270,89,1,1201.03,Suffolk County,Massachusetts
1500000US250251201041,641,157,212,94,212,94,0,13,0,13,0,13,0,13,0,13,0,13,227,98,24,23,203,97,0,13,0,13,0,13,0,13,0,13,32,28,25,38,0,13,145,102,1,1201.04,Suffolk County,Massachusetts
1500000US250251201042,918,183,318,96,251,89,67,53,40,31,0,13,27,41,0,13,0,13,346,117,132,82,214,89,0,13,0,13,0,13,0,13,0,13,106,65,13,20,34,45,101,86,2,1201.04,Suffolk County,Massachusetts
1500000US250251201051,401,81,207,67,174,67,33,26,20,18,13,19,0,13,0,13,0,13,55,42,7,10,48,38,0,13,0,13,0,13,0,13,0,13,5,9,44,33,1,3,89,44,1,1201.05,Suffolk County,Massachusetts
1500000US250251201052,475,89,296,71,249,64,47,50,47,50,0,13,0,13,0,13,0,13,59,36,34,27,25,24,0,13,0,13,0,13,0,13,0,13,22,18,7,10,13,13,78,41,2,1201.05,Suffolk County,Massachusetts
1500000US250251201053,278,78,174,68,174,68,0,13,0,13,0,13,0,13,0,13,0,13,17,15,7,14,10,15,0,13,0,13,0,13,0,13,0,13,8,13,20,22,0,13,59,34,3,1201.05,Suffolk County,Massachusetts
1500000US250251202011,875,183,338,126,326,127,12,19,1,2,11,20,0,13,0,13,0,13,344,118,42,36,302,113,0,13,0,13,0,13,0,13,0,13,43,35,9,14,1,2,140,118,1,1202.01,Suffolk County,Massachusetts
1500000US250251202012,1092,247,467,185,456,186,11,17,11,17,0,13,0,13,0,13,0,13,306,117,28,31,239,93,0,13,39,46,0,13,0,13,0,13,129,90,25,31,0,13,165,87,2,1202.01,Suffolk County,Massachusetts
1500000US250251202013,688,218,245,104,227,99,18,30,18,30,0,13,0,13,0,13,0,13,326,145,43,48,283,132,0,13,0,13,0,13,0,13,0,13,15,25,0,13,43,55,59,50,3,1202.01,Suffolk County,Massachusetts
1500000US250251203011,994,413,424,231,424,231,0,13,0,13,0,13,0,13,0,13,0,13,332,142,72,64,260,136,0,13,0,13,0,13,0,13,0,13,77,65,29,47,0,13,132,94,1,1203.01,Suffolk County,Massachusetts
1500000US250251203012,480,202,105,84,105,84,0,13,0,13,0,13,0,13,0,13,0,13,198,122,35,42,117,106,46,61,0,13,0,13,0,13,0,13,114,130,8,13,0,13,55,55,2,1203.01,Suffolk County,Massachusetts
1500000US250251203013,786,225,349,203,339,202,10,16,10,16,0,13,0,13,0,13,0,13,188,98,34,50,154,84,0,13,0,13,0,13,0,13,0,13,41,34,45,57,0,13,163,92,3,1203.01,Suffolk County,Massachusetts
1500000US250251203014,971,255,420,194,377,182,43,67,43,67,0,13,0,13,0,13,0,13,297,142,5,7,277,140,15,17,0,13,0,13,0,13,0,13,58,56,52,49,0,13,144,75,4,1203.01,Suffolk County,Massachusetts
1500000US250251204001,428,183,197,158,87,80,110,139,15,24,95,149,0,13,0,13,0,13,89,55,0,13,89,55,0,13,0,13,0,13,0,13,0,13,17,27,10,15,0,13,115,80,1,1204,Suffolk County,Massachusetts
1500000US250251204002,582,232,250,138,190,129,60,56,20,31,40,63,0,13,0,13,0,13,197,168,0,13,197,168,0,13,0,13,0,13,0,13,0,13,38,59,27,34,0,13,70,67,2,1204,Suffolk County,Massachusetts
1500000US250251204003,701,194,218,184,182,177,36,59,36,59,0,13,0,13,0,13,0,13,406,176,115,86,291,144,0,13,0,13,0,13,0,13,0,13,16,26,0,13,0,13,61,72,3,1204,Suffolk County,Massachusetts
1500000US250251204004,1185,308,259,118,234,115,25,32,19,30,6,13,0,13,0,13,0,13,441,209,121,99,320,191,0,13,0,13,0,13,0,13,0,13,104,50,105,110,0,13,276,166,4,1204,Suffolk County,Massachusetts
1500000US250251204005,939,486,329,310,187,169,142,165,142,165,0,13,0,13,0,13,0,13,259,152,120,75,139,138,0,13,0,13,0,13,0,13,0,13,26,41,55,67,0,13,270,169,5,1204,Suffolk County,Massachusetts
1500000US250251205001,563,126,207,80,179,68,28,29,0,13,28,29,0,13,0,13,0,13,220,87,23,21,197,87,0,13,0,13,0,13,0,13,0,13,50,35,13,20,0,13,73,40,1,1205,Suffolk County,Massachusetts
1500000US250251205002,433,174,131,120,131,120,0,13,0,13,0,13,0,13,0,13,0,13,104,58,6,9,98,55,0,13,0,13,0,13,0,13,0,13,64,37,34,27,0,13,100,64,2,1205,Suffolk County,Massachusetts
1500000US250251205003,543,190,216,82,162,67,54,50,48,50,6,9,0,13,0,13,0,13,254,107,70,47,184,90,0,13,0,13,0,13,0,13,0,13,12,13,28,25,3,4,30,22,3,1205,Suffolk County,Massachusetts
1500000US250251206001,781,278,183,60,183,60,0,13,0,13,0,13,0,13,0,13,0,13,223,165,127,159,96,51,0,13,0,13,0,13,0,13,0,13,69,46,13,18,0,13,293,220,1,1206,Suffolk County,Massachusetts
1500000US250251206002,691,302,96,66,84,59,12,21,0,13,0,13,12,21,0,13,0,13,266,80,40,35,181,63,45,43,0,13,0,13,0,13,0,13,32,34,32,34,0,13,265,277,2,1206,Suffolk County,Massachusetts
1500000US250251206003,589,197,186,104,186,104,0,13,0,13,0,13,0,13,0,13,0,13,251,117,24,37,185,88,0,13,42,42,0,13,14,25,0,13,29,31,48,51,0,13,61,47,3,1206,Suffolk County,Massachusetts
1500000US250251207001,736,159,154,85,149,84,5,9,5,9,0,13,0,13,0,13,0,13,323,112,60,43,263,110,0,13,0,13,0,13,0,13,0,13,42,45,62,34,0,13,155,88,1,1207,Suffolk County,Massachusetts
1500000US250251207002,639,117,284,128,284,128,0,13,0,13,0,13,0,13,0,13,0,13,178,70,118,61,60,39,0,13,0,13,0,13,0,13,0,13,48,35,40,29,0,13,89,64,2,1207,Suffolk County,Massachusetts
1500000US250251301011,1066,233,835,228,784,227,51,48,51,48,0,13,0,13,0,13,0,13,50,49,0,13,0,13,27,31,23,37,0,13,0,13,0,13,0,13,0,13,0,13,181,92,1,1301.01,Suffolk County,Massachusetts
1500000US250251301012,368,141,216,122,216,122,0,13,0,13,0,13,0,13,0,13,0,13,56,70,0,13,39,63,17,30,0,13,0,13,13,21,0,13,0,13,0,13,0,13,83,87,2,1301.01,Suffolk County,Massachusetts
1500000US250251301013,783,297,483,250,483,250,0,13,0,13,0,13,0,13,0,13,0,13,13,22,0,13,0,13,13,22,0,13,0,13,0,13,0,13,0,13,35,59,0,13,252,253,3,1301.01,Suffolk County,Massachusetts
1500000US250251301014,300,130,192,117,192,117,0,13,0,13,0,13,0,13,0,13,0,13,93,76,54,63,39,46,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,26,4,1301.01,Suffolk County,Massachusetts
1500000US250251301015,438,187,281,161,237,153,44,67,0,13,44,67,0,13,0,13,0,13,22,34,0,13,0,13,22,34,0,13,0,13,0,13,0,13,0,13,19,31,0,13,116,149,5,1301.01,Suffolk County,Massachusetts
1500000US250251301016,471,155,312,132,282,138,30,36,30,36,0,13,0,13,0,13,0,13,38,44,24,37,14,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,121,92,6,1301.01,Suffolk County,Massachusetts
1500000US250251302001,396,148,285,132,252,130,33,41,33,41,0,13,0,13,0,13,0,13,55,36,0,13,24,28,25,23,6,9,0,13,0,13,0,13,0,13,33,51,0,13,23,36,1,1302,Suffolk County,Massachusetts
1500000US250251302002,415,212,231,114,207,111,24,29,24,29,0,13,0,13,0,13,0,13,49,47,0,13,39,44,10,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13,135,124,2,1302,Suffolk County,Massachusetts
1500000US250251302003,895,193,671,179,629,175,42,34,35,32,7,11,0,13,0,13,0,13,131,61,15,21,23,25,93,52,0,13,0,13,0,13,0,13,0,13,3,6,28,31,62,44,3,1302,Suffolk County,Massachusetts
1500000US250251302004,311,103,151,57,132,54,19,27,19,27,0,13,0,13,0,13,0,13,86,69,0,13,19,23,67,65,0,13,0,13,0,13,0,13,0,13,0,13,5,10,69,48,4,1302,Suffolk County,Massachusetts
1500000US250251302005,438,135,217,102,217,102,0,13,0,13,0,13,0,13,0,13,0,13,78,48,0,13,41,31,37,36,0,13,0,13,0,13,0,13,0,13,28,25,0,13,115,72,5,1302,Suffolk County,Massachusetts
1500000US250251303001,326,116,205,93,174,90,31,34,31,34,0,13,0,13,0,13,0,13,33,42,7,12,0,13,26,42,0,13,0,13,0,13,0,13,0,13,12,19,15,26,61,48,1,1303,Suffolk County,Massachusetts
1500000US250251303002,700,179,466,154,397,124,69,69,69,69,0,13,0,13,0,13,0,13,70,46,9,14,29,26,32,42,0,13,0,13,0,13,0,13,12,18,5,8,0,13,147,108,2,1303,Suffolk County,Massachusetts
1500000US250251303003,384,126,244,112,244,112,0,13,0,13,0,13,0,13,0,13,0,13,29,26,0,13,7,12,22,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,111,75,3,1303,Suffolk County,Massachusetts
1500000US250251303004,498,177,375,143,247,110,128,105,105,99,0,13,23,26,0,13,0,13,73,69,0,13,73,69,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,22,35,29,4,1303,Suffolk County,Massachusetts
1500000US250251303005,533,254,325,186,320,185,5,8,5,8,0,13,0,13,0,13,0,13,67,46,9,16,41,39,17,19,0,13,0,13,0,13,0,13,0,13,0,13,10,16,131,120,5,1303,Suffolk County,Massachusetts
1500000US250251304021,629,267,370,181,269,116,101,157,101,157,0,13,0,13,0,13,0,13,121,131,107,129,14,23,0,13,0,13,0,13,0,13,0,13,16,27,18,29,0,13,104,97,1,1304.02,Suffolk County,Massachusetts
1500000US250251304022,905,702,792,701,758,699,34,37,16,27,18,28,0,13,0,13,0,13,113,95,13,21,100,87,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,1304.02,Suffolk County,Massachusetts
1500000US250251304023,364,170,287,189,254,196,33,39,18,30,15,23,0,13,0,13,0,13,9,17,0,13,9,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,68,74,3,1304.02,Suffolk County,Massachusetts
1500000US250251304024,918,315,573,210,530,180,43,70,43,70,0,13,0,13,0,13,0,13,77,51,15,26,0,13,62,43,0,13,0,13,0,13,0,13,0,13,36,42,0,13,232,162,4,1304.02,Suffolk County,Massachusetts
1500000US250251304041,1131,237,926,226,895,232,31,31,7,12,24,28,0,13,0,13,0,13,27,23,16,18,11,16,0,13,0,13,0,13,0,13,0,13,0,13,11,17,26,30,141,93,1,1304.04,Suffolk County,Massachusetts
1500000US250251304042,534,162,407,149,401,148,6,10,0,13,6,10,0,13,0,13,0,13,40,32,5,9,10,15,25,28,0,13,0,13,0,13,0,13,60,60,17,20,0,13,10,17,2,1304.04,Suffolk County,Massachusetts
1500000US250251304061,1028,355,621,273,611,274,10,23,10,23,0,13,0,13,0,13,0,13,249,205,249,205,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,158,183,1,1304.06,Suffolk County,Massachusetts
1500000US250251304062,1248,318,835,265,718,265,117,89,87,75,30,55,0,13,0,13,0,13,308,302,140,163,126,143,42,67,0,13,0,13,17,30,0,13,0,13,0,13,19,31,69,73,2,1304.06,Suffolk County,Massachusetts
1500000US250251304063,136,117,70,62,52,54,18,30,18,30,0,13,0,13,0,13,0,13,52,97,52,97,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,22,0,13,0,13,3,1304.06,Suffolk County,Massachusetts
1500000US250251401021,687,248,537,213,476,212,61,58,61,58,0,13,0,13,0,13,0,13,112,86,33,52,33,33,46,54,0,13,0,13,0,13,0,13,0,13,0,13,25,38,13,23,1,1401.02,Suffolk County,Massachusetts
1500000US250251401022,743,232,571,214,486,174,85,74,77,70,8,14,0,13,0,13,0,13,101,61,8,12,64,56,29,26,0,13,0,13,0,13,0,13,9,14,0,13,0,13,62,47,2,1401.02,Suffolk County,Massachusetts
1500000US250251401023,592,203,414,166,348,152,66,88,55,87,11,17,0,13,0,13,0,13,94,65,61,50,26,42,7,12,0,13,0,13,0,13,0,13,0,13,0,13,4,9,80,68,3,1401.02,Suffolk County,Massachusetts
1500000US250251401024,662,213,461,165,383,151,78,51,54,41,24,27,0,13,0,13,0,13,106,90,28,28,78,80,0,13,0,13,0,13,0,13,9,14,0,13,37,31,2,5,47,32,4,1401.02,Suffolk County,Massachusetts
1500000US250251401051,1129,235,819,197,778,198,41,58,40,57,1,6,0,13,0,13,0,13,144,88,26,30,60,52,58,58,0,13,0,13,11,18,0,13,20,24,21,32,11,16,103,80,1,1401.05,Suffolk County,Massachusetts
1500000US250251401052,1031,349,615,285,541,268,74,63,31,34,43,66,0,13,0,13,0,13,254,135,141,95,113,113,0,13,0,13,0,13,0,13,0,13,0,13,16,26,26,38,120,135,2,1401.05,Suffolk County,Massachusetts
1500000US250251401061,860,214,510,176,413,148,97,96,78,95,0,13,11,15,0,13,8,14,235,80,89,56,143,72,3,7,0,13,0,13,0,13,0,13,23,25,30,40,19,30,43,33,1,1401.06,Suffolk County,Massachusetts
1500000US250251401062,182,77,127,74,91,56,36,37,34,36,0,13,0,13,0,13,2,5,20,28,12,25,8,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,26,16,26,2,1401.06,Suffolk County,Massachusetts
1500000US250251401071,1109,238,872,226,783,213,89,103,83,102,0,13,0,13,0,13,6,10,156,69,18,17,76,40,62,53,0,13,0,13,0,13,0,13,0,13,29,32,0,13,52,34,1,1401.07,Suffolk County,Massachusetts
1500000US250251401072,465,110,319,82,293,75,26,29,5,8,21,27,0,13,0,13,0,13,95,51,28,26,67,48,0,13,0,13,0,13,0,13,0,13,0,13,9,11,0,13,42,32,2,1401.07,Suffolk County,Massachusetts
1500000US250251402011,698,299,531,272,441,263,90,67,66,47,24,31,0,13,0,13,0,13,110,61,29,31,71,50,10,10,0,13,0,13,0,13,0,13,0,13,34,41,0,13,23,26,1,1402.01,Suffolk County,Massachusetts
1500000US250251402012,803,244,522,114,470,122,52,69,52,69,0,13,0,13,0,13,0,13,99,60,49,49,21,24,29,23,0,13,0,13,0,13,0,13,10,16,26,30,0,13,146,213,2,1402.01,Suffolk County,Massachusetts
1500000US250251402021,581,304,329,147,218,113,111,98,111,98,0,13,0,13,0,13,0,13,148,128,0,13,127,124,21,34,0,13,0,13,0,13,0,13,0,13,0,13,0,13,104,157,1,1402.02,Suffolk County,Massachusetts
1500000US250251402022,762,315,532,261,504,272,28,46,28,46,0,13,0,13,0,13,0,13,208,101,106,81,88,85,14,22,0,13,0,13,0,13,0,13,0,13,22,27,0,13,0,13,2,1402.02,Suffolk County,Massachusetts
1500000US250251402023,333,162,232,128,228,128,4,19,0,13,4,19,0,13,0,13,0,13,61,51,21,32,0,13,24,30,16,27,0,13,0,13,0,13,0,13,8,16,6,15,26,34,3,1402.02,Suffolk County,Massachusetts
1500000US250251402024,1140,352,715,245,567,220,148,134,148,134,0,13,0,13,0,13,0,13,323,170,67,63,96,81,160,129,0,13,0,13,0,13,0,13,0,13,0,13,0,13,102,150,4,1402.02,Suffolk County,Massachusetts
1500000US250251402025,442,170,275,139,254,138,21,25,21,25,0,13,0,13,0,13,0,13,129,118,18,34,68,81,30,51,13,20,0,13,0,13,16,24,0,13,4,31,0,13,18,28,5,1402.02,Suffolk County,Massachusetts
1500000US250251403001,655,379,370,326,370,326,0,13,0,13,0,13,0,13,0,13,0,13,202,175,96,88,106,167,0,13,0,13,0,13,0,13,0,13,0,13,54,84,0,13,29,52,1,1403,Suffolk County,Massachusetts
1500000US250251403002,253,239,36,60,36,60,0,13,0,13,0,13,0,13,0,13,0,13,206,254,6,25,173,254,27,53,0,13,0,13,0,13,0,13,0,13,11,26,0,13,0,13,2,1403,Suffolk County,Massachusetts
1500000US250251403003,1022,464,915,477,537,373,378,320,362,317,0,13,16,35,0,13,0,13,51,82,51,82,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,40,0,13,37,60,3,1403,Suffolk County,Massachusetts
1500000US250251403004,313,274,187,136,187,136,0,13,0,13,0,13,0,13,0,13,0,13,126,154,0,13,126,154,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,1403,Suffolk County,Massachusetts
1500000US250251403005,727,457,620,425,539,348,81,109,81,109,0,13,0,13,0,13,0,13,107,111,107,111,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,1403,Suffolk County,Massachusetts
1500000US250251403006,475,276,395,222,323,181,72,83,59,84,13,23,0,13,0,13,0,13,10,30,10,30,0,13,0,13,0,13,0,13,0,13,0,13,10,20,50,83,0,13,10,18,6,1403,Suffolk County,Massachusetts
1500000US250251404001,304,205,156,152,128,148,28,49,28,49,0,13,0,13,0,13,0,13,148,95,72,93,76,105,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,1404,Suffolk County,Massachusetts
1500000US250251404002,534,315,330,186,260,177,70,86,48,73,22,38,0,13,0,13,0,13,32,56,0,13,32,56,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,172,188,2,1404,Suffolk County,Massachusetts
1500000US250251404003,487,348,293,178,293,178,0,13,0,13,0,13,0,13,0,13,0,13,130,146,0,13,130,146,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,64,97,3,1404,Suffolk County,Massachusetts
1500000US250251404004,310,216,258,207,147,140,111,120,111,120,0,13,0,13,0,13,0,13,34,60,34,60,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,32,4,1404,Suffolk County,Massachusetts
1500000US250251404005,826,522,382,258,362,251,20,38,0,13,0,13,20,38,0,13,0,13,252,215,219,199,33,77,0,13,0,13,0,13,0,13,0,13,0,13,0,13,126,171,66,99,5,1404,Suffolk County,Massachusetts
1500000US250251404006,1394,497,1011,488,1009,488,2,3,2,3,0,13,0,13,0,13,0,13,301,193,301,193,0,13,0,13,0,13,0,13,0,13,0,13,0,13,73,91,0,13,9,14,6,1404,Suffolk County,Massachusetts
1500000US250251404007,702,345,284,211,239,200,45,59,45,59,0,13,0,13,0,13,0,13,241,250,143,184,98,150,0,13,0,13,0,13,0,13,0,13,63,107,51,61,0,13,63,88,7,1404,Suffolk County,Massachusetts
1500000US250251601021,322,129,207,90,155,78,52,59,32,48,20,32,0,13,0,13,0,13,70,54,26,39,44,53,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,45,73,1,1601.02,Suffolk County,Massachusetts
1500000US250251601022,555,244,226,112,210,99,16,25,0,13,16,25,0,13,0,13,0,13,192,133,139,129,53,60,0,13,0,13,0,13,46,78,0,13,0,13,27,43,0,13,64,73,2,1601.02,Suffolk County,Massachusetts
1500000US250251601023,614,230,464,176,391,165,73,105,73,105,0,13,0,13,0,13,0,13,134,113,46,71,88,93,0,13,0,13,0,13,0,13,16,26,0,13,0,13,0,13,0,13,3,1601.02,Suffolk County,Massachusetts
1500000US250251601024,74,116,50,79,0,13,50,79,23,36,27,42,0,13,0,13,0,13,24,37,24,37,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,1601.02,Suffolk County,Massachusetts
1500000US250251601031,735,461,376,266,376,266,0,13,0,13,0,13,0,13,0,13,0,13,93,95,93,95,0,13,0,13,0,13,0,13,0,13,22,35,0,13,61,76,0,13,183,237,1,1601.03,Suffolk County,Massachusetts
1500000US250251601032,390,270,265,244,160,176,105,156,105,156,0,13,0,13,0,13,0,13,47,43,47,43,0,13,0,13,0,13,0,13,0,13,0,13,0,13,78,131,0,13,0,13,2,1601.03,Suffolk County,Massachusetts
1500000US250251601033,457,203,151,111,135,104,16,27,16,27,0,13,0,13,0,13,0,13,147,125,123,117,24,43,0,13,0,13,0,13,0,13,0,13,14,25,92,104,0,13,53,69,3,1601.03,Suffolk County,Massachusetts
1500000US250251601034,341,247,300,200,259,196,41,66,41,66,0,13,0,13,0,13,0,13,41,61,0,13,41,61,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,1601.03,Suffolk County,Massachusetts
