Geography,Total Estimate,Total Margin of Error,"Estimate - Car, truck, or van:","Margin of Error - Car, truck, or van:","Estimate - Car, truck, or van: - Drove alone","Margin of Error - Car, truck, or van: - Drove alone","Estimate - Car, truck, or van: - Carpooled:","Margin of Error - Car, truck, or van: - Carpooled:","Estimate - Car, truck, or van: - In 2-person carpool","Margin of Error - Car, truck, or van: - In 2-person carpool","Estimate - Car, truck, or van: - In 3-person carpool","Margin of Error - Car, truck, or van: - In 3-person carpool","Estimate - Car, truck, or van: - In 4-person carpool","Margin of Error - Car, truck, or van: - In 4-person carpool","Estimate - Car, truck, or van: - In 5- or 6-person carpool","Margin of Error - Car, truck, or van: - In 5- or 6-person carpool","Estimate - Car, truck, or van: - In 7-or-more-person carpool","Margin of Error - Car, truck, or van: - In 7-or-more-person carpool",Estimate - Public transportation (excluding taxicab):,Margin of Error - Public transportation (excluding taxicab):,Estimate - Public transportation (excluding taxicab): - Bus,Margin of Error - Public transportation (excluding taxicab): - Bus,Estimate - Public transportation (excluding taxicab): - Subway or elevated rail,Margin of Error - Public transportation (excluding taxicab): - Subway or elevated rail,Estimate - Public transportation (excluding taxicab): - Long-distance train or commuter rail,Margin of Error - Public transportation (excluding taxicab): - Long-distance train or commuter rail,"Estimate - Public transportation (excluding taxicab): - Light rail, streetcar or trolley (carro público in Puerto Rico)","Margin of Error - Public transportation (excluding taxicab): - Light rail, streetcar or trolley (carro público in Puerto Rico)",Estimate - Public transportation (excluding taxicab): - Ferryboat,Margin of Error - Public transportation (excluding taxicab): - Ferryboat,Estimate - Taxicab,Margin of Error - Taxicab,Estimate - Motorcycle,Margin of Error - Motorcycle,Estimate - Bicycle,Margin of Error - Bicycle,Estimate - Walked,Margin of Error - Walked,Estimate - Other means,Margin of Error - Other means,Estimate - Worked from home,Margin of Error - Worked from home,Block Group,Census Tract,County,State
1500000US250250708001,1235,376,311,225,273,220,38,43,19,31,0,12,0,12,0,12,19,30,397,185,78,57,301,174,18,29,0,12,0,12,0,12,38,67,16,26,332,156,122,125,19,30,1,708,Suffolk County,Massachusetts
1500000US250250708002,671,308,140,113,140,113,0,12,0,12,0,12,0,12,0,12,0,12,161,66,44,45,117,56,0,12,0,12,0,12,0,12,0,12,28,34,298,204,0,12,44,46,2,708,Suffolk County,Massachusetts
1500000US250250708003,684,183,93,61,93,61,0,12,0,12,0,12,0,12,0,12,0,12,237,96,26,32,195,83,16,26,0,12,0,12,0,12,0,12,0,12,244,154,0,12,110,81,3,708,Suffolk County,Massachusetts
1500000US250250709001,1456,214,429,126,348,103,81,48,81,48,0,12,0,12,0,12,0,12,447,109,268,96,111,55,68,62,0,12,0,12,0,12,9,15,79,53,416,146,0,12,76,45,1,709,Suffolk County,Massachusetts
1500000US250250709002,544,203,142,95,120,89,22,35,22,35,0,12,0,12,0,12,0,12,182,89,41,46,141,82,0,12,0,12,0,12,8,12,0,12,35,42,167,110,0,12,10,17,2,709,Suffolk County,Massachusetts
1500000US250250711011,976,261,334,131,292,122,42,49,30,44,0,12,12,24,0,12,0,12,217,121,96,68,90,83,31,53,0,12,0,12,0,12,0,12,144,82,228,114,0,12,53,42,1,711.01,Suffolk County,Massachusetts
1500000US250250711012,729,211,93,52,93,52,0,12,0,12,0,12,0,12,0,12,0,12,265,147,162,125,103,81,0,12,0,12,0,12,0,12,0,12,89,66,250,114,0,12,32,55,2,711.01,Suffolk County,Massachusetts
1500000US250250711013,371,132,49,43,49,43,0,12,0,12,0,12,0,12,0,12,0,12,119,72,85,57,34,52,0,12,0,12,0,12,0,12,0,12,0,12,166,85,0,12,37,43,3,711.01,Suffolk County,Massachusetts
1500000US250250712011,1078,197,385,95,279,77,106,64,60,39,34,54,0,12,0,12,12,28,246,101,69,47,171,78,0,12,6,10,0,12,12,18,0,12,50,42,366,126,0,12,19,21,1,712.01,Suffolk County,Massachusetts
1500000US250250712012,516,213,192,95,162,89,30,38,30,38,0,12,0,12,0,12,0,12,178,190,28,45,150,156,0,12,0,12,0,12,10,16,0,12,0,12,111,62,0,12,25,36,2,712.01,Suffolk County,Massachusetts
1500000US250250801001,474,122,168,58,146,59,22,29,6,11,0,12,16,25,0,12,0,12,177,85,135,75,42,40,0,12,0,12,0,12,0,12,0,12,6,11,123,64,0,12,0,12,1,801,Suffolk County,Massachusetts
1500000US250250801002,292,141,119,85,95,75,24,25,12,18,0,12,0,12,12,19,0,12,134,81,117,73,17,25,0,12,0,12,0,12,0,12,0,12,0,12,31,31,8,14,0,12,2,801,Suffolk County,Massachusetts
1500000US250250803001,1055,189,516,153,369,152,147,100,124,98,13,19,0,12,10,15,0,12,393,138,362,136,31,34,0,12,0,12,0,12,17,20,0,12,38,31,34,29,27,35,30,33,1,803,Suffolk County,Massachusetts
1500000US250250804011,559,145,308,96,258,96,50,47,36,42,0,12,14,23,0,12,0,12,184,96,128,73,31,39,25,28,0,12,0,12,0,12,0,12,8,13,56,40,3,6,0,12,1,804.01,Suffolk County,Massachusetts
1500000US250250804012,529,175,189,120,153,103,36,37,36,37,0,12,0,12,0,12,0,12,239,100,164,91,75,47,0,12,0,12,0,12,0,12,0,12,17,21,82,77,0,12,2,7,2,804.01,Suffolk County,Massachusetts
1500000US250250805001,499,193,189,133,171,136,18,21,13,18,0,12,5,8,0,12,0,12,225,101,127,85,98,65,0,12,0,12,0,12,0,12,0,12,26,39,30,34,0,12,29,39,1,805,Suffolk County,Massachusetts
1500000US250250805002,907,250,451,178,410,157,41,57,41,57,0,12,0,12,0,12,0,12,330,136,225,91,105,101,0,12,0,12,0,12,0,12,0,12,0,12,97,58,0,12,29,47,2,805,Suffolk County,Massachusetts
1500000US250250806011,1262,292,248,124,200,118,48,36,19,23,0,12,21,26,8,11,0,12,469,156,329,148,140,67,0,12,0,12,0,12,0,12,0,12,19,21,501,168,0,12,25,31,1,806.01,Suffolk County,Massachusetts
1500000US250250806012,171,81,52,53,34,37,18,32,18,32,0,12,0,12,0,12,0,12,90,52,10,15,65,43,15,23,0,12,0,12,0,12,0,12,0,12,21,21,0,12,8,13,2,806.01,Suffolk County,Massachusetts
1500000US250250806013,84,48,53,36,32,28,21,20,21,20,0,12,0,12,0,12,0,12,19,21,18,21,1,3,0,12,0,12,0,12,7,11,0,12,0,12,5,8,0,12,0,12,3,806.01,Suffolk County,Massachusetts
1500000US250250808011,884,187,179,80,164,80,15,30,5,10,5,10,0,12,0,12,5,10,215,87,138,90,77,45,0,12,0,12,0,12,0,12,0,12,0,12,480,115,0,12,10,22,1,808.01,Suffolk County,Massachusetts
1500000US250250808012,823,170,157,101,124,82,33,33,22,30,0,12,8,13,3,7,0,12,288,114,168,80,120,89,0,12,0,12,0,12,10,15,0,12,0,12,298,108,26,38,44,48,2,808.01,Suffolk County,Massachusetts
1500000US250250809001,793,194,191,101,147,80,44,51,44,51,0,12,0,12,0,12,0,12,312,144,35,26,211,130,0,12,66,45,0,12,0,12,0,12,11,18,279,102,0,12,0,12,1,809,Suffolk County,Massachusetts
1500000US250250809002,890,201,166,96,131,85,35,37,23,31,0,12,12,18,0,12,0,12,430,159,71,78,352,141,7,10,0,12,0,12,0,12,0,12,64,105,179,95,0,12,51,51,2,809,Suffolk County,Massachusetts
1500000US250250809003,412,175,115,66,99,67,16,18,9,15,0,12,0,12,7,10,0,12,148,73,17,19,121,66,0,12,10,16,0,12,0,12,0,12,10,24,139,84,0,12,0,12,3,809,Suffolk County,Massachusetts
1500000US250250810011,228,132,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,107,71,59,64,37,34,0,12,11,20,0,12,0,12,0,12,0,12,112,95,9,17,0,12,1,810.01,Suffolk County,Massachusetts
1500000US250250810012,993,264,334,144,268,136,66,88,0,12,11,19,55,87,0,12,0,12,376,180,57,51,241,142,0,12,78,97,0,12,0,12,0,12,36,46,247,104,0,12,0,12,2,810.01,Suffolk County,Massachusetts
1500000US250250810013,382,159,112,77,112,77,0,12,0,12,0,12,0,12,0,12,0,12,109,66,9,14,93,64,0,12,7,10,0,12,0,12,0,12,0,12,161,116,0,12,0,12,3,810.01,Suffolk County,Massachusetts
1500000US250250810014,582,166,89,66,61,56,28,34,28,34,0,12,0,12,0,12,0,12,310,130,62,52,200,120,45,52,3,5,0,12,9,14,0,12,0,12,174,83,0,12,0,12,4,810.01,Suffolk County,Massachusetts
1500000US250250811001,524,150,220,88,145,77,75,50,75,50,0,12,0,12,0,12,0,12,170,80,43,37,113,62,0,12,14,16,0,12,0,12,0,12,34,27,62,50,0,12,38,50,1,811,Suffolk County,Massachusetts
1500000US250250811002,866,192,226,107,226,107,0,12,0,12,0,12,0,12,0,12,0,12,384,147,75,61,206,116,15,23,88,68,0,12,0,12,0,12,0,12,227,92,0,12,29,31,2,811,Suffolk County,Massachusetts
1500000US250250811003,768,154,252,112,246,109,6,9,6,9,0,12,0,12,0,12,0,12,298,103,114,74,179,89,0,12,5,8,0,12,0,12,0,12,7,12,154,84,0,12,57,44,3,811,Suffolk County,Massachusetts
1500000US250250812001,651,207,254,81,227,69,27,33,27,33,0,12,0,12,0,12,0,12,325,156,121,73,181,102,19,29,4,10,0,12,8,13,0,12,0,12,47,48,0,12,17,21,1,812,Suffolk County,Massachusetts
1500000US250250812002,780,209,323,123,292,121,31,36,31,36,0,12,0,12,0,12,0,12,223,87,74,44,149,78,0,12,0,12,0,12,0,12,0,12,87,66,133,119,0,12,14,22,2,812,Suffolk County,Massachusetts
1500000US250250813001,505,294,254,167,254,167,0,12,0,12,0,12,0,12,0,12,0,12,159,172,91,113,25,41,43,74,0,12,0,12,0,12,0,12,0,12,81,98,0,12,11,58,1,813,Suffolk County,Massachusetts
1500000US250250813002,697,439,192,243,192,243,0,12,0,12,0,12,0,12,0,12,0,12,467,359,381,345,86,95,0,12,0,12,0,12,0,12,0,12,17,31,0,12,0,12,21,47,2,813,Suffolk County,Massachusetts
1500000US250250813003,761,319,349,225,304,207,45,75,0,12,45,75,0,12,0,12,0,12,412,180,305,143,80,98,0,12,27,90,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,813,Suffolk County,Massachusetts
1500000US250250814001,460,130,125,63,107,66,18,20,18,20,0,12,0,12,0,12,0,12,165,97,29,29,127,92,0,12,9,13,0,12,0,12,0,12,34,42,83,45,15,22,38,27,1,814,Suffolk County,Massachusetts
1500000US250250814002,392,162,131,98,118,93,13,20,13,20,0,12,0,12,0,12,0,12,150,104,83,99,67,35,0,12,0,12,0,12,0,12,0,12,0,12,97,100,14,22,0,12,2,814,Suffolk County,Massachusetts
1500000US250250814003,919,219,407,167,370,167,37,34,37,34,0,12,0,12,0,12,0,12,325,123,84,67,241,99,0,12,0,12,0,12,20,33,0,12,18,22,118,69,0,12,31,50,3,814,Suffolk County,Massachusetts
1500000US250250815001,540,203,221,82,206,81,15,17,9,13,6,10,0,12,0,12,0,12,231,133,168,133,63,35,0,12,0,12,0,12,0,12,0,12,25,21,55,48,0,12,8,11,1,815,Suffolk County,Massachusetts
1500000US250250815002,664,171,341,117,277,110,64,51,56,47,0,12,0,12,8,16,0,12,265,120,215,107,50,51,0,12,0,12,0,12,19,26,0,12,0,12,20,18,19,29,0,12,2,815,Suffolk County,Massachusetts
1500000US250250817001,168,99,100,74,81,55,19,34,19,34,0,12,0,12,0,12,0,12,40,43,40,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,34,0,12,0,12,1,817,Suffolk County,Massachusetts
1500000US250250817002,352,132,263,127,198,106,65,57,65,57,0,12,0,12,0,12,0,12,89,70,79,69,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,817,Suffolk County,Massachusetts
1500000US250250817003,291,124,162,94,162,94,0,12,0,12,0,12,0,12,0,12,0,12,111,78,111,78,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,29,0,12,0,12,3,817,Suffolk County,Massachusetts
1500000US250250817004,404,198,160,85,160,85,0,12,0,12,0,12,0,12,0,12,0,12,207,103,167,101,40,45,0,12,0,12,0,12,0,12,0,12,0,12,26,40,11,18,0,12,4,817,Suffolk County,Massachusetts
1500000US250250817005,339,129,182,98,158,97,24,32,24,32,0,12,0,12,0,12,0,12,146,88,116,76,30,32,0,12,0,12,0,12,0,12,0,12,0,12,11,17,0,12,0,12,5,817,Suffolk County,Massachusetts
1500000US250250818001,453,176,220,105,188,107,32,33,32,33,0,12,0,12,0,12,0,12,208,124,145,84,47,56,16,24,0,12,0,12,3,6,0,12,0,12,22,26,0,12,0,12,1,818,Suffolk County,Massachusetts
1500000US250250818002,427,145,229,113,204,90,25,39,25,39,0,12,0,12,0,12,0,12,166,111,158,110,8,12,0,12,0,12,0,12,0,12,0,12,0,12,24,26,0,12,8,15,2,818,Suffolk County,Massachusetts
1500000US250250818003,453,210,286,172,286,172,0,12,0,12,0,12,0,12,0,12,0,12,120,62,120,62,0,12,0,12,0,12,0,12,0,12,0,12,0,12,47,54,0,12,0,12,3,818,Suffolk County,Massachusetts
1500000US250250819001,759,308,291,166,110,76,181,144,181,144,0,12,0,12,0,12,0,12,364,185,299,170,65,60,0,12,0,12,0,12,0,12,0,12,49,64,55,59,0,12,0,12,1,819,Suffolk County,Massachusetts
1500000US250250819002,317,173,171,120,123,104,48,61,11,17,37,59,0,12,0,12,0,12,118,82,110,81,8,13,0,12,0,12,0,12,0,12,0,12,0,12,28,44,0,12,0,12,2,819,Suffolk County,Massachusetts
1500000US250250819003,156,134,57,44,45,40,12,18,0,12,12,18,0,12,0,12,0,12,99,99,83,96,16,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,819,Suffolk County,Massachusetts
1500000US250250819004,494,246,167,140,143,136,24,28,0,12,11,17,13,20,0,12,0,12,279,162,191,144,88,95,0,12,0,12,0,12,0,12,0,12,0,12,43,60,0,12,5,9,4,819,Suffolk County,Massachusetts
1500000US250250820001,762,230,389,128,364,125,25,40,25,40,0,12,0,12,0,12,0,12,373,154,326,145,47,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,820,Suffolk County,Massachusetts
1500000US250250820002,310,173,173,115,123,101,50,55,50,55,0,12,0,12,0,12,0,12,137,96,113,81,0,12,0,12,0,12,24,38,0,12,0,12,0,12,0,12,0,12,0,12,2,820,Suffolk County,Massachusetts
1500000US250250820003,372,139,254,125,232,124,22,33,22,33,0,12,0,12,0,12,0,12,118,89,106,88,0,12,0,12,0,12,12,18,0,12,0,12,0,12,0,12,0,12,0,12,3,820,Suffolk County,Massachusetts
1500000US250250821001,312,185,146,129,99,104,47,77,47,77,0,12,0,12,0,12,0,12,141,131,139,130,2,4,0,12,0,12,0,12,0,12,0,12,0,12,24,42,1,5,0,12,1,821,Suffolk County,Massachusetts
1500000US250250821002,989,307,324,190,256,154,68,110,68,110,0,12,0,12,0,12,0,12,613,206,369,252,244,142,0,12,0,12,0,12,0,12,0,12,0,12,52,77,0,12,0,12,2,821,Suffolk County,Massachusetts
1500000US250250821003,1225,439,630,385,612,390,18,30,0,12,18,30,0,12,0,12,0,12,457,342,342,269,88,90,0,12,27,44,0,12,0,12,0,12,0,12,77,100,45,70,16,26,3,821,Suffolk County,Massachusetts
1500000US250250901001,441,183,310,157,298,157,12,15,9,14,3,8,0,12,0,12,0,12,119,64,97,55,22,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,20,1,901,Suffolk County,Massachusetts
1500000US250250901002,400,171,197,101,174,89,23,24,23,24,0,12,0,12,0,12,0,12,122,75,68,57,54,50,0,12,0,12,0,12,0,12,0,12,0,12,81,80,0,12,0,12,2,901,Suffolk County,Massachusetts
1500000US250250901003,385,139,159,122,100,64,59,74,59,74,0,12,0,12,0,12,0,12,201,117,170,107,31,50,0,12,0,12,0,12,0,12,0,12,0,12,25,31,0,12,0,12,3,901,Suffolk County,Massachusetts
1500000US250250901004,598,231,430,194,430,194,0,12,0,12,0,12,0,12,0,12,0,12,93,89,84,89,9,15,0,12,0,12,0,12,0,12,0,12,0,12,42,49,0,12,33,45,4,901,Suffolk County,Massachusetts
1500000US250250901005,394,163,185,102,148,90,37,46,11,16,26,42,0,12,0,12,0,12,209,129,209,129,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,901,Suffolk County,Massachusetts
1500000US250250902001,158,60,57,38,52,36,5,8,5,8,0,12,0,12,0,12,0,12,71,52,54,33,17,24,0,12,0,12,0,12,0,12,0,12,0,12,30,34,0,12,0,12,1,902,Suffolk County,Massachusetts
1500000US250250902002,185,86,51,40,51,40,0,12,0,12,0,12,0,12,0,12,0,12,91,69,91,69,0,12,0,12,0,12,0,12,0,12,0,12,0,12,43,47,0,12,0,12,2,902,Suffolk County,Massachusetts
1500000US250250902003,451,131,235,90,206,80,29,33,29,33,0,12,0,12,0,12,0,12,168,91,154,90,14,20,0,12,0,12,0,12,0,12,0,12,11,17,14,22,23,33,0,12,3,902,Suffolk County,Massachusetts
1500000US250250903001,387,180,149,86,86,50,63,71,63,71,0,12,0,12,0,12,0,12,220,137,173,115,47,76,0,12,0,12,0,12,0,12,0,12,0,12,18,26,0,12,0,12,1,903,Suffolk County,Massachusetts
1500000US250250903002,473,210,277,158,260,153,17,27,0,12,17,27,0,12,0,12,0,12,168,83,138,76,30,40,0,12,0,12,0,12,0,12,0,12,18,28,10,19,0,12,0,12,2,903,Suffolk County,Massachusetts
1500000US250250903003,280,133,190,110,190,110,0,12,0,12,0,12,0,12,0,12,0,12,90,79,90,79,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,903,Suffolk County,Massachusetts
1500000US250250904001,525,262,250,182,165,172,85,95,77,83,0,12,8,16,0,12,0,12,228,141,164,104,64,55,0,12,0,12,0,12,0,12,0,12,0,12,47,59,0,12,0,12,1,904,Suffolk County,Massachusetts
1500000US250250904002,966,458,419,321,340,296,79,78,55,66,24,39,0,12,0,12,0,12,395,243,227,121,168,232,0,12,0,12,0,12,0,12,0,12,105,101,47,61,0,12,0,12,2,904,Suffolk County,Massachusetts
1500000US250250904003,298,126,173,84,173,84,0,12,0,12,0,12,0,12,0,12,0,12,91,97,91,97,0,12,0,12,0,12,0,12,0,12,0,12,0,12,34,33,0,12,0,12,3,904,Suffolk County,Massachusetts
1500000US250250904004,426,208,302,181,271,171,31,41,31,41,0,12,0,12,0,12,0,12,54,61,44,60,10,16,0,12,0,12,0,12,26,42,0,12,0,12,44,53,0,12,0,12,4,904,Suffolk County,Massachusetts
1500000US250250906001,546,156,271,132,213,95,58,57,39,47,0,12,0,12,12,28,7,12,225,96,224,96,1,2,0,12,0,12,0,12,0,12,0,12,0,12,50,48,0,12,0,12,1,906,Suffolk County,Massachusetts
1500000US250250906002,786,168,260,90,217,82,43,31,43,31,0,12,0,12,0,12,0,12,395,111,395,111,0,12,0,12,0,12,0,12,7,17,0,12,8,13,72,48,23,35,21,33,2,906,Suffolk County,Massachusetts
1500000US250250907001,702,229,264,131,207,118,57,55,57,55,0,12,0,12,0,12,0,12,417,203,252,185,165,99,0,12,0,12,0,12,0,12,0,12,0,12,21,24,0,12,0,12,1,907,Suffolk County,Massachusetts
1500000US250250907002,749,202,288,116,241,111,47,45,24,28,23,37,0,12,0,12,0,12,369,122,102,69,267,106,0,12,0,12,0,12,0,12,0,12,29,39,10,16,0,12,53,56,2,907,Suffolk County,Massachusetts
1500000US250250907003,476,148,216,78,216,78,0,12,0,12,0,12,0,12,0,12,0,12,260,111,90,58,170,98,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,907,Suffolk County,Massachusetts
1500000US250250907004,321,137,124,63,98,68,26,30,26,30,0,12,0,12,0,12,0,12,150,93,23,36,127,87,0,12,0,12,0,12,0,12,0,12,11,15,36,42,0,12,0,12,4,907,Suffolk County,Massachusetts
1500000US250250909011,698,202,269,125,209,105,60,75,60,75,0,12,0,12,0,12,0,12,305,118,227,127,68,49,10,17,0,12,0,12,12,10,0,12,0,12,97,53,0,12,15,24,1,909.01,Suffolk County,Massachusetts
1500000US250250909012,899,224,376,94,343,94,33,26,9,15,10,15,7,11,0,12,7,11,319,130,152,106,155,70,12,18,0,12,0,12,8,13,0,12,7,10,142,91,23,34,24,26,2,909.01,Suffolk County,Massachusetts
1500000US250250910011,594,215,279,111,257,110,22,35,22,35,0,12,0,12,0,12,0,12,283,175,49,55,234,169,0,12,0,12,0,12,0,12,0,12,0,12,8,11,0,12,24,22,1,910.01,Suffolk County,Massachusetts
1500000US250250910012,366,201,219,128,212,127,7,11,7,11,0,12,0,12,0,12,0,12,147,81,100,81,47,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,910.01,Suffolk County,Massachusetts
1500000US250250910013,351,134,241,99,227,99,14,15,14,15,0,12,0,12,0,12,0,12,97,60,14,16,83,59,0,12,0,12,0,12,0,12,0,12,7,15,6,41,0,12,0,12,3,910.01,Suffolk County,Massachusetts
1500000US250250910014,480,168,119,60,105,56,14,24,14,24,0,12,0,12,0,12,0,12,292,157,125,150,167,77,0,12,0,12,0,12,0,12,0,12,10,16,38,42,8,12,13,11,4,910.01,Suffolk County,Massachusetts
1500000US250250911001,1098,279,599,169,440,122,159,112,144,111,0,12,15,24,0,12,0,12,391,172,156,142,235,100,0,12,0,12,0,12,0,12,0,12,0,12,51,37,32,41,25,27,1,911,Suffolk County,Massachusetts
1500000US250250911002,629,181,296,118,205,84,91,82,91,82,0,12,0,12,0,12,0,12,315,152,95,113,220,102,0,12,0,12,0,12,0,12,0,12,10,16,8,13,0,12,0,12,2,911,Suffolk County,Massachusetts
1500000US250250911003,370,183,86,52,69,43,17,27,0,12,17,27,0,12,0,12,0,12,228,163,12,15,216,162,0,12,0,12,0,12,0,12,0,12,41,48,0,12,6,9,9,15,3,911,Suffolk County,Massachusetts
1500000US250250911004,586,175,311,128,279,120,32,28,18,21,0,12,14,18,0,12,0,12,168,91,19,29,149,87,0,12,0,12,0,12,0,12,0,12,0,12,76,86,0,12,31,47,4,911,Suffolk County,Massachusetts
1500000US250250911005,355,159,190,98,144,75,46,42,8,14,38,47,0,12,0,12,0,12,137,81,41,51,72,49,9,13,15,22,0,12,0,12,0,12,0,12,28,27,0,12,0,12,5,911,Suffolk County,Massachusetts
1500000US250250912001,800,299,561,284,499,266,62,67,23,30,39,60,0,12,0,12,0,12,126,78,53,69,73,42,0,12,0,12,0,12,0,12,0,12,0,12,26,33,25,39,62,47,1,912,Suffolk County,Massachusetts
1500000US250250912002,811,243,343,127,291,130,52,43,49,44,0,12,0,12,0,12,3,12,343,150,197,140,146,77,0,12,0,12,0,12,0,12,0,12,66,61,37,52,0,12,22,33,2,912,Suffolk County,Massachusetts
1500000US250250912003,257,118,156,97,156,97,0,12,0,12,0,12,0,12,0,12,0,12,78,48,45,41,23,24,10,16,0,12,0,12,0,12,0,12,11,16,0,12,0,12,12,18,3,912,Suffolk County,Massachusetts
1500000US250250913001,672,169,341,126,224,85,117,72,73,50,0,12,30,28,0,12,14,18,268,103,231,97,17,28,20,17,0,12,0,12,0,12,0,12,0,12,52,29,5,8,6,7,1,913,Suffolk County,Massachusetts
1500000US250250913002,645,241,284,152,283,152,1,6,1,6,0,12,0,12,0,12,0,12,301,87,264,91,31,29,6,9,0,12,0,12,0,12,0,12,0,12,51,65,9,13,0,12,2,913,Suffolk County,Massachusetts
1500000US250250914001,956,177,409,99,323,78,86,44,86,44,0,12,0,12,0,12,0,12,445,137,353,127,78,70,14,16,0,12,0,12,0,12,0,12,17,18,57,44,21,34,7,10,1,914,Suffolk County,Massachusetts
1500000US250250914002,577,236,319,145,249,110,70,51,32,26,33,30,5,13,0,12,0,12,178,90,173,91,5,7,0,12,0,12,0,12,0,12,0,12,0,12,41,69,7,10,32,65,2,914,Suffolk County,Massachusetts
1500000US250250915001,1038,301,654,227,422,151,232,120,180,117,16,22,0,12,0,12,36,53,334,148,208,116,126,82,0,12,0,12,0,12,8,14,13,21,10,17,19,23,0,12,0,12,1,915,Suffolk County,Massachusetts
1500000US250250915002,801,208,449,139,392,122,57,52,29,36,0,12,16,21,0,12,12,22,337,138,209,99,128,107,0,12,0,12,0,12,0,12,0,12,0,12,15,29,0,12,0,12,2,915,Suffolk County,Massachusetts
1500000US250250915003,468,226,265,189,230,167,35,44,10,15,25,42,0,12,0,12,0,12,185,125,152,113,33,39,0,12,0,12,0,12,0,12,0,12,0,12,18,21,0,12,0,12,3,915,Suffolk County,Massachusetts
1500000US250250916001,952,238,501,137,361,171,140,102,101,96,0,12,0,12,39,49,0,12,386,167,319,153,67,54,0,12,0,12,0,12,24,35,0,12,25,31,16,19,0,12,0,12,1,916,Suffolk County,Massachusetts
1500000US250250916002,512,168,291,110,291,110,0,12,0,12,0,12,0,12,0,12,0,12,196,133,83,51,113,136,0,12,0,12,0,12,0,12,0,12,0,12,25,38,0,12,0,12,2,916,Suffolk County,Massachusetts
1500000US250250916003,186,115,73,92,9,14,64,89,64,89,0,12,0,12,0,12,0,12,66,52,42,44,24,33,0,12,0,12,0,12,0,12,0,12,18,23,29,36,0,12,0,12,3,916,Suffolk County,Massachusetts
1500000US250250917001,805,212,339,108,279,95,60,36,35,26,12,17,13,19,0,12,0,12,381,169,261,145,112,64,8,13,0,12,0,12,0,12,0,12,0,12,21,23,59,86,5,8,1,917,Suffolk County,Massachusetts
1500000US250250917002,420,134,217,104,167,86,50,52,31,46,0,12,5,8,0,12,14,21,186,99,129,93,57,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,27,0,12,2,917,Suffolk County,Massachusetts
1500000US250250917003,361,141,137,82,102,70,35,37,35,37,0,12,0,12,0,12,0,12,192,99,149,96,43,31,0,12,0,12,0,12,9,13,0,12,0,12,23,25,0,12,0,12,3,917,Suffolk County,Massachusetts
1500000US250250918001,776,280,447,185,447,185,0,12,0,12,0,12,0,12,0,12,0,12,297,187,206,167,91,88,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,23,39,1,918,Suffolk County,Massachusetts
1500000US250250918002,496,219,225,108,138,108,87,54,35,32,0,12,27,34,25,37,0,12,226,138,201,142,25,36,0,12,0,12,0,12,33,48,0,12,0,12,0,12,12,19,0,12,2,918,Suffolk County,Massachusetts
1500000US250250918003,353,180,222,124,194,118,28,35,28,35,0,12,0,12,0,12,0,12,97,74,48,56,49,42,0,12,0,12,0,12,0,12,0,12,0,12,21,55,13,27,0,12,3,918,Suffolk County,Massachusetts
1500000US250250919001,322,171,162,135,146,125,16,26,16,26,0,12,0,12,0,12,0,12,104,84,59,63,45,42,0,12,0,12,0,12,43,47,0,12,0,12,0,12,0,12,13,23,1,919,Suffolk County,Massachusetts
1500000US250250919002,546,135,360,149,246,126,114,79,62,47,0,12,52,76,0,12,0,12,172,93,161,92,11,18,0,12,0,12,0,12,0,12,0,12,0,12,14,23,0,12,0,12,2,919,Suffolk County,Massachusetts
1500000US250250919003,869,239,416,141,322,131,94,71,54,45,29,45,11,20,0,12,0,12,333,146,243,126,90,87,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,120,147,3,919,Suffolk County,Massachusetts
1500000US250250919004,282,101,187,79,164,70,23,37,23,37,0,12,0,12,0,12,0,12,71,60,71,60,0,12,0,12,0,12,0,12,6,16,0,12,0,12,1,4,17,24,0,12,4,919,Suffolk County,Massachusetts
1500000US250250920001,868,226,530,171,443,160,87,74,69,69,18,23,0,12,0,12,0,12,329,197,90,74,211,174,28,42,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,1,920,Suffolk County,Massachusetts
1500000US250250920002,1079,309,769,253,615,177,154,125,76,67,78,70,0,12,0,12,0,12,282,105,190,88,91,63,1,5,0,12,0,12,0,12,0,12,0,12,0,12,5,13,23,26,2,920,Suffolk County,Massachusetts
