Geography,Total Estimate,Total Margin of Error,"Estimate - Car, truck, or van:","Margin of Error - Car, truck, or van:","Estimate - Car, truck, or van: - Drove alone","Margin of Error - Car, truck, or van: - Drove alone","Estimate - Car, truck, or van: - Carpooled:","Margin of Error - Car, truck, or van: - Carpooled:","Estimate - Car, truck, or van: - In 2-person carpool","Margin of Error - Car, truck, or van: - In 2-person carpool","Estimate - Car, truck, or van: - In 3-person carpool","Margin of Error - Car, truck, or van: - In 3-person carpool","Estimate - Car, truck, or van: - In 4-person carpool","Margin of Error - Car, truck, or van: - In 4-person carpool","Estimate - Car, truck, or van: - In 5- or 6-person carpool","Margin of Error - Car, truck, or van: - In 5- or 6-person carpool","Estimate - Car, truck, or van: - In 7-or-more-person carpool","Margin of Error - Car, truck, or van: - In 7-or-more-person carpool",Estimate - Public transportation (excluding taxicab):,Margin of Error - Public transportation (excluding taxicab):,Estimate - Public transportation (excluding taxicab): - Bus,Margin of Error - Public transportation (excluding taxicab): - Bus,Estimate - Public transportation (excluding taxicab): - Subway or elevated rail,Margin of Error - Public transportation (excluding taxicab): - Subway or elevated rail,Estimate - Public transportation (excluding taxicab): - Long-distance train or commuter rail,Margin of Error - Public transportation (excluding taxicab): - Long-distance train or commuter rail,"Estimate - Public transportation (excluding taxicab): - Light rail, streetcar or trolley (carro público in Puerto Rico)","Margin of Error - Public transportation (excluding taxicab): - Light rail, streetcar or trolley (carro público in Puerto Rico)",Estimate - Public transportation (excluding taxicab): - Ferryboat,Margin of Error - Public transportation (excluding taxicab): - Ferryboat,Estimate - Taxicab,Margin of Error - Taxicab,Estimate - Motorcycle,Margin of Error - Motorcycle,Estimate - Bicycle,Margin of Error - Bicycle,Estimate - Walked,Margin of Error - Walked,Estimate - Other means,Margin of Error - Other means,Estimate - Worked from home,Margin of Error - Worked from home,Block Group,Census Tract,County,State
1500000US250251101042,661,300,449,231,313,171,136,85,110,56,0,13,26,54,0,13,0,13,77,101,28,49,49,56,0,13,0,13,0,13,0,13,0,13,0,13,71,80,64,102,0,13,2,1101.04,Suffolk County,Massachusetts
1500000US250251101051,2153,503,955,306,877,298,78,71,78,71,0,13,0,13,0,13,0,13,757,219,140,108,534,194,55,55,28,39,0,13,0,13,0,13,100,71,0,13,0,13,341,195,1,1101.05,Suffolk County,Massachusetts
1500000US250251101061,320,212,159,104,159,104,0,13,0,13,0,13,0,13,0,13,0,13,161,134,0,13,161,134,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,1101.06,Suffolk County,Massachusetts
1500000US250251101062,633,273,160,120,58,40,102,113,52,69,50,82,0,13,0,13,0,13,317,171,20,39,297,186,0,13,0,13,0,13,0,13,0,13,38,30,24,40,0,13,94,81,2,1101.06,Suffolk County,Massachusetts
1500000US250251102011,1162,188,757,142,716,144,41,32,33,30,8,9,0,13,0,13,0,13,345,124,174,70,121,86,50,37,0,13,0,13,6,10,0,13,0,13,16,16,0,13,38,35,1,1102.01,Suffolk County,Massachusetts
1500000US250251103011,741,164,442,122,414,124,28,30,25,29,3,6,0,13,0,13,0,13,231,96,103,51,128,81,0,13,0,13,0,13,0,13,0,13,0,13,0,13,28,30,40,45,1,1103.01,Suffolk County,Massachusetts
1500000US250251103012,839,188,503,133,444,134,59,43,56,42,0,13,0,13,3,6,0,13,293,136,28,23,265,133,0,13,0,13,0,13,0,13,0,13,2,5,5,8,0,13,36,28,2,1103.01,Suffolk County,Massachusetts
1500000US250251104011,993,230,644,168,594,155,50,49,26,41,12,20,12,17,0,13,0,13,319,142,154,91,132,96,33,48,0,13,0,13,0,13,0,13,4,10,10,15,0,13,16,25,1,1104.01,Suffolk County,Massachusetts
1500000US250251104012,1185,325,780,227,763,225,17,22,9,17,8,11,0,13,0,13,0,13,305,171,109,118,162,80,34,28,0,13,0,13,0,13,0,13,32,53,0,13,9,15,59,76,2,1104.01,Suffolk County,Massachusetts
1500000US250251104031,597,205,351,156,290,170,61,65,58,65,3,5,0,13,0,13,0,13,237,142,82,121,140,95,15,23,0,13,0,13,0,13,0,13,9,14,0,13,0,13,0,13,1,1104.03,Suffolk County,Massachusetts
1500000US250251104032,583,287,335,217,228,134,107,110,88,104,0,13,19,31,0,13,0,13,215,140,56,56,128,99,31,39,0,13,0,13,0,13,0,13,0,13,0,13,0,13,33,29,2,1104.03,Suffolk County,Massachusetts
1500000US250251104033,309,119,178,82,148,82,30,39,30,39,0,13,0,13,0,13,0,13,74,58,41,33,33,39,0,13,0,13,0,13,0,13,0,13,25,40,0,13,0,13,32,35,3,1104.03,Suffolk County,Massachusetts
1500000US250251104034,593,172,438,147,366,128,72,58,62,54,10,18,0,13,0,13,0,13,104,78,10,15,65,57,29,46,0,13,0,13,0,13,0,13,8,14,0,13,0,13,43,35,4,1104.03,Suffolk County,Massachusetts
1500000US250251104035,720,271,388,156,378,156,10,15,0,13,10,15,0,13,0,13,0,13,162,97,62,55,76,79,24,30,0,13,0,13,0,13,0,13,8,13,0,13,0,13,162,205,5,1104.03,Suffolk County,Massachusetts
1500000US250251105011,561,181,319,143,304,145,15,21,6,11,9,17,0,13,0,13,0,13,176,74,21,25,85,69,70,46,0,13,0,13,0,13,12,18,10,15,44,64,0,13,0,13,1,1105.01,Suffolk County,Massachusetts
1500000US250251105012,1066,320,663,283,658,283,5,9,5,9,0,13,0,13,0,13,0,13,240,103,10,16,120,98,110,76,0,13,0,13,29,43,0,13,12,18,21,25,7,12,94,79,2,1105.01,Suffolk County,Massachusetts
1500000US250251105013,544,139,340,131,294,124,46,48,46,48,0,13,0,13,0,13,0,13,153,75,48,46,48,43,57,43,0,13,0,13,0,13,0,13,0,13,0,13,7,11,44,39,3,1105.01,Suffolk County,Massachusetts
1500000US250251105021,1051,251,632,222,581,215,51,55,51,55,0,13,0,13,0,13,0,13,236,131,85,109,119,105,32,31,0,13,0,13,26,43,0,13,58,49,38,47,0,13,61,56,1,1105.02,Suffolk County,Massachusetts
1500000US250251105022,1397,523,877,354,806,328,71,80,38,46,33,57,0,13,0,13,0,13,208,92,102,80,78,52,28,28,0,13,0,13,0,13,0,13,43,43,27,31,0,13,242,215,2,1105.02,Suffolk County,Massachusetts
1500000US250251105023,418,167,193,76,179,75,14,20,14,20,0,13,0,13,0,13,0,13,194,133,0,13,194,133,0,13,0,13,0,13,0,13,0,13,0,13,25,41,0,13,6,9,3,1105.02,Suffolk County,Massachusetts
1500000US250251106011,928,267,609,205,545,155,64,84,59,83,5,10,0,13,0,13,0,13,133,54,7,10,65,43,61,33,0,13,0,13,0,13,0,13,54,51,0,13,10,18,122,129,1,1106.01,Suffolk County,Massachusetts
1500000US250251106012,533,162,449,145,443,145,6,10,6,10,0,13,0,13,0,13,0,13,59,40,23,26,28,27,8,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,25,25,2,1106.01,Suffolk County,Massachusetts
1500000US250251106071,876,372,355,146,316,135,39,63,39,63,0,13,0,13,0,13,0,13,240,170,83,77,137,164,20,32,0,13,0,13,0,13,0,13,34,41,95,132,0,13,152,158,1,1106.07,Suffolk County,Massachusetts
1500000US250251106072,926,351,629,281,593,283,36,36,21,25,15,26,0,13,0,13,0,13,99,68,33,37,44,47,22,25,0,13,0,13,0,13,0,13,41,51,78,77,0,13,79,77,2,1106.07,Suffolk County,Massachusetts
1500000US250251106073,1091,363,610,290,538,281,72,52,72,52,0,13,0,13,0,13,0,13,407,193,55,68,172,122,180,145,0,13,0,13,0,13,0,13,0,13,28,32,0,13,46,55,3,1106.07,Suffolk County,Massachusetts
1500000US250251106074,287,130,154,83,144,78,10,21,10,21,0,13,0,13,0,13,0,13,114,107,0,13,100,105,14,22,0,13,0,13,0,13,0,13,19,31,0,13,0,13,0,13,4,1106.07,Suffolk County,Massachusetts
1500000US250251201031,1176,166,525,78,487,78,38,26,18,20,12,18,0,13,8,11,0,13,221,73,68,42,153,64,0,13,0,13,0,13,0,13,0,13,87,48,192,116,0,13,151,60,1,1201.03,Suffolk County,Massachusetts
1500000US250251201041,589,152,267,101,267,101,0,13,0,13,0,13,0,13,0,13,0,13,218,96,20,22,198,97,0,13,0,13,0,13,0,13,0,13,33,30,13,18,20,25,38,32,1,1201.04,Suffolk County,Massachusetts
1500000US250251201042,885,183,298,112,230,99,68,54,41,32,0,13,27,42,0,13,0,13,426,127,173,93,253,91,0,13,0,13,0,13,0,13,0,13,95,58,12,18,30,47,24,38,2,1201.04,Suffolk County,Massachusetts
1500000US250251201051,414,81,230,70,197,68,33,26,21,19,12,18,0,13,0,13,0,13,65,50,13,15,52,46,0,13,0,13,0,13,0,13,0,13,0,13,42,33,0,13,77,44,1,1201.05,Suffolk County,Massachusetts
1500000US250251201052,440,92,283,71,265,69,18,19,18,19,0,13,0,13,0,13,0,13,54,33,32,26,22,21,0,13,0,13,0,13,6,8,0,13,29,20,6,9,11,12,51,35,2,1201.05,Suffolk County,Massachusetts
1500000US250251201053,296,79,194,74,194,74,0,13,0,13,0,13,0,13,0,13,0,13,13,11,7,8,6,8,0,13,0,13,0,13,0,13,0,13,8,12,32,31,0,13,49,27,3,1201.05,Suffolk County,Massachusetts
1500000US250251202011,1032,212,468,139,444,142,24,26,14,21,10,16,0,13,0,13,0,13,355,128,37,41,318,127,0,13,0,13,0,13,0,13,0,13,87,55,11,17,0,13,111,125,1,1202.01,Suffolk County,Massachusetts
1500000US250251202012,1068,287,590,237,564,233,26,33,26,33,0,13,0,13,0,13,0,13,291,117,10,15,239,77,0,13,42,51,0,13,34,51,0,13,87,60,9,16,0,13,57,58,2,1202.01,Suffolk County,Massachusetts
1500000US250251202013,581,218,215,106,192,91,23,36,23,36,0,13,0,13,0,13,0,13,292,157,39,59,253,129,0,13,0,13,0,13,0,13,0,13,17,26,0,13,39,50,18,27,3,1202.01,Suffolk County,Massachusetts
1500000US250251203011,818,250,327,161,281,158,46,44,46,44,0,13,0,13,0,13,0,13,354,152,31,36,323,156,0,13,0,13,0,13,0,13,0,13,39,44,39,47,0,13,59,52,1,1203.01,Suffolk County,Massachusetts
1500000US250251203012,519,206,113,97,113,97,0,13,0,13,0,13,0,13,0,13,0,13,257,136,75,82,134,107,48,60,0,13,0,13,0,13,0,13,116,103,8,12,0,13,25,39,2,1203.01,Suffolk County,Massachusetts
1500000US250251203013,882,263,323,206,315,205,8,14,8,14,0,13,0,13,0,13,0,13,333,135,46,49,287,129,0,13,0,13,0,13,0,13,0,13,37,32,51,55,0,13,138,93,3,1203.01,Suffolk County,Massachusetts
1500000US250251203014,1009,258,497,175,450,178,47,76,47,76,0,13,0,13,0,13,0,13,357,162,4,8,342,161,11,12,0,13,0,13,0,13,0,13,71,60,45,46,0,13,39,32,4,1203.01,Suffolk County,Massachusetts
1500000US250251204001,543,243,357,211,233,144,124,138,44,68,80,119,0,13,0,13,0,13,125,72,0,13,125,72,0,13,0,13,0,13,0,13,0,13,21,39,0,13,0,13,40,37,1,1204,Suffolk County,Massachusetts
1500000US250251204002,438,214,153,112,142,109,11,36,0,13,11,36,0,13,0,13,0,13,217,195,14,22,203,193,0,13,0,13,0,13,0,13,0,13,31,51,23,31,0,13,14,26,2,1204,Suffolk County,Massachusetts
1500000US250251204003,588,187,125,87,99,75,26,43,26,43,0,13,0,13,0,13,0,13,438,168,109,79,329,143,0,13,0,13,0,13,0,13,0,13,0,13,25,39,0,13,0,13,3,1204,Suffolk County,Massachusetts
1500000US250251204004,1420,440,429,263,409,260,20,29,10,16,10,23,0,13,0,13,0,13,534,226,155,113,379,205,0,13,0,13,0,13,0,13,0,13,123,52,117,116,0,13,217,131,4,1204,Suffolk County,Massachusetts
1500000US250251204005,1017,523,395,333,231,167,164,195,164,195,0,13,0,13,0,13,0,13,294,139,144,79,150,134,0,13,0,13,0,13,0,13,0,13,33,37,65,67,0,13,230,181,5,1204,Suffolk County,Massachusetts
1500000US250251205001,616,129,210,78,185,66,25,28,0,13,25,28,0,13,0,13,0,13,312,99,35,22,253,85,0,13,0,13,24,33,0,13,0,13,46,33,10,16,0,13,38,27,1,1205,Suffolk County,Massachusetts
1500000US250251205002,552,194,195,125,195,125,0,13,0,13,0,13,0,13,0,13,0,13,171,80,17,19,154,69,0,13,0,13,0,13,0,13,0,13,89,54,36,27,0,13,61,45,2,1205,Suffolk County,Massachusetts
1500000US250251205003,492,158,199,83,165,74,34,35,28,33,6,10,0,13,0,13,0,13,242,100,63,57,179,78,0,13,0,13,0,13,0,13,0,13,21,18,26,24,4,5,0,13,3,1205,Suffolk County,Massachusetts
1500000US250251206001,835,338,221,83,213,82,8,13,8,13,0,13,0,13,0,13,0,13,276,251,177,249,99,46,0,13,0,13,0,13,0,13,0,13,73,47,35,30,10,15,220,213,1,1206,Suffolk County,Massachusetts
1500000US250251206002,631,293,102,71,89,64,13,20,0,13,0,13,13,20,0,13,0,13,260,89,36,34,193,64,24,37,7,11,0,13,0,13,0,13,20,22,20,21,0,13,229,271,2,1206,Suffolk County,Massachusetts
1500000US250251206003,595,206,201,124,201,124,0,13,0,13,0,13,0,13,0,13,0,13,286,110,25,39,228,87,0,13,33,36,0,13,14,22,0,13,40,46,25,24,0,13,29,27,3,1206,Suffolk County,Massachusetts
1500000US250251207001,639,135,165,66,156,65,9,10,9,10,0,13,0,13,0,13,0,13,356,102,83,39,267,94,0,13,6,9,0,13,0,13,0,13,10,15,41,24,0,13,67,79,1,1207,Suffolk County,Massachusetts
1500000US250251207002,760,116,369,123,369,123,0,13,0,13,0,13,0,13,0,13,0,13,269,77,206,87,63,38,0,13,0,13,0,13,0,13,0,13,48,40,44,33,0,13,30,22,2,1207,Suffolk County,Massachusetts
1500000US250251301011,1106,274,872,263,817,261,55,53,55,53,0,13,0,13,0,13,0,13,51,55,0,13,0,13,28,41,23,36,0,13,0,13,0,13,0,13,0,13,0,13,183,105,1,1301.01,Suffolk County,Massachusetts
1500000US250251301012,564,213,390,196,390,196,0,13,0,13,0,13,0,13,0,13,0,13,84,104,0,13,65,100,19,30,0,13,0,13,22,33,0,13,0,13,0,13,0,13,68,90,2,1301.01,Suffolk County,Massachusetts
1500000US250251301013,935,412,515,291,515,291,0,13,0,13,0,13,0,13,0,13,0,13,31,36,17,28,0,13,14,22,0,13,0,13,0,13,0,13,0,13,55,73,0,13,334,405,3,1301.01,Suffolk County,Massachusetts
1500000US250251301014,407,163,251,136,251,136,0,13,0,13,0,13,0,13,0,13,0,13,124,89,54,64,50,57,20,32,0,13,0,13,0,13,0,13,0,13,0,13,0,13,32,35,4,1301.01,Suffolk County,Massachusetts
1500000US250251301015,488,175,343,175,299,167,44,51,14,24,30,46,0,13,0,13,0,13,38,43,0,13,0,13,38,43,0,13,0,13,0,13,0,13,0,13,20,33,0,13,87,103,5,1301.01,Suffolk County,Massachusetts
1500000US250251301016,500,191,360,187,328,188,32,36,32,36,0,13,0,13,0,13,0,13,86,81,25,36,61,72,0,13,0,13,0,13,0,13,0,13,0,13,0,13,32,40,22,29,6,1301.01,Suffolk County,Massachusetts
1500000US250251302001,436,168,328,150,291,145,37,43,37,43,0,13,0,13,0,13,0,13,70,43,0,13,36,36,27,24,7,11,0,13,0,13,0,13,0,13,38,62,0,13,0,13,1,1302,Suffolk County,Massachusetts
1500000US250251302002,421,213,284,135,255,134,29,36,29,36,0,13,0,13,0,13,0,13,52,52,0,13,42,50,10,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,85,101,2,1302,Suffolk County,Massachusetts
1500000US250251302003,1058,245,830,232,767,230,63,50,44,46,19,20,0,13,0,13,0,13,138,64,21,30,28,30,89,51,0,13,0,13,0,13,0,13,0,13,13,20,30,41,47,42,3,1302,Suffolk County,Massachusetts
1500000US250251302004,385,118,244,78,222,75,22,34,22,34,0,13,0,13,0,13,0,13,100,67,14,22,53,50,33,46,0,13,0,13,0,13,0,13,0,13,0,13,10,15,31,28,4,1302,Suffolk County,Massachusetts
1500000US250251302005,426,140,296,121,273,121,23,34,23,34,0,13,0,13,0,13,0,13,79,47,0,13,48,36,31,31,0,13,0,13,0,13,0,13,0,13,31,28,0,13,20,22,5,1302,Suffolk County,Massachusetts
1500000US250251303001,407,154,294,128,294,128,0,13,0,13,0,13,0,13,0,13,0,13,41,41,9,13,8,12,24,39,0,13,0,13,0,13,0,13,0,13,13,19,18,32,41,36,1,1303,Suffolk County,Massachusetts
1500000US250251303002,590,185,402,152,334,122,68,66,68,66,0,13,0,13,0,13,0,13,80,52,8,13,39,32,33,43,0,13,0,13,0,13,0,13,9,14,4,7,0,13,95,88,2,1303,Suffolk County,Massachusetts
1500000US250251303003,354,136,243,106,234,111,9,15,9,15,0,13,0,13,0,13,0,13,36,30,0,13,8,12,28,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,75,75,3,1303,Suffolk County,Massachusetts
1500000US250251303004,569,196,478,182,363,170,115,106,115,106,0,13,0,13,0,13,0,13,71,69,0,13,71,69,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,14,11,18,4,1303,Suffolk County,Massachusetts
1500000US250251303005,590,286,412,233,408,234,4,7,4,7,0,13,0,13,0,13,0,13,78,49,7,15,53,43,18,19,0,13,0,13,0,13,0,13,0,13,0,13,10,15,90,111,5,1303,Suffolk County,Massachusetts
1500000US250251304021,628,221,459,188,358,134,101,157,101,157,0,13,0,13,0,13,0,13,116,96,102,96,14,23,0,13,0,13,0,13,0,13,0,13,11,19,0,13,0,13,42,68,1,1304.02,Suffolk County,Massachusetts
1500000US250251304022,1079,740,969,733,877,726,92,58,76,66,16,26,0,13,0,13,0,13,110,87,5,16,105,85,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,1304.02,Suffolk County,Massachusetts
1500000US250251304023,365,164,281,113,247,111,34,43,17,30,17,30,0,13,0,13,0,13,65,80,0,13,15,25,50,74,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,30,3,1304.02,Suffolk County,Massachusetts
1500000US250251304024,1099,368,713,249,667,208,46,76,46,76,0,13,0,13,0,13,0,13,135,64,37,42,26,32,72,44,0,13,0,13,0,13,0,13,0,13,39,47,0,13,212,180,4,1304.02,Suffolk County,Massachusetts
1500000US250251304041,1158,324,895,288,872,288,23,24,8,12,15,21,0,13,0,13,0,13,136,88,116,82,20,22,0,13,0,13,0,13,0,13,0,13,0,13,11,16,24,27,92,87,1,1304.04,Suffolk County,Massachusetts
1500000US250251304042,611,156,497,144,468,142,29,26,11,18,18,20,0,13,0,13,0,13,47,41,29,35,0,13,18,20,0,13,0,13,0,13,0,13,52,50,7,11,0,13,8,13,2,1304.04,Suffolk County,Massachusetts
1500000US250251304061,1345,397,753,299,706,297,47,53,47,53,0,13,0,13,0,13,0,13,451,267,451,267,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,141,145,1,1304.06,Suffolk County,Massachusetts
1500000US250251304062,1297,397,834,268,710,259,124,103,88,86,36,63,0,13,0,13,0,13,362,298,117,147,132,138,113,104,0,13,0,13,21,34,0,13,0,13,0,13,21,36,59,64,2,1304.06,Suffolk County,Massachusetts
1500000US250251304063,204,128,86,74,71,71,15,26,15,26,0,13,0,13,0,13,0,13,103,113,49,87,54,77,0,13,0,13,0,13,0,13,0,13,0,13,15,23,0,13,0,13,3,1304.06,Suffolk County,Massachusetts
1500000US250251401021,793,279,594,226,560,225,34,38,34,38,0,13,0,13,0,13,0,13,158,105,85,94,30,27,43,54,0,13,0,13,0,13,0,13,0,13,0,13,26,42,15,24,1,1401.02,Suffolk County,Massachusetts
1500000US250251401022,721,193,555,177,469,155,86,58,71,51,15,23,0,13,0,13,0,13,108,58,12,21,63,49,33,31,0,13,0,13,0,13,0,13,13,19,0,13,23,29,22,23,2,1401.02,Suffolk County,Massachusetts
1500000US250251401023,437,132,344,128,286,113,58,74,47,71,11,17,0,13,0,13,0,13,82,67,44,53,23,38,15,17,0,13,0,13,0,13,0,13,0,13,0,13,4,9,7,10,3,1401.02,Suffolk County,Massachusetts
1500000US250251401024,685,199,493,153,433,152,60,45,53,44,7,11,0,13,0,13,0,13,110,85,26,28,84,76,0,13,0,13,0,13,0,13,9,14,0,13,41,42,1,5,31,30,4,1401.02,Suffolk County,Massachusetts
1500000US250251401051,1274,331,865,303,821,295,44,59,44,59,0,13,0,13,0,13,0,13,255,137,116,90,79,71,60,59,0,13,0,13,17,26,0,13,7,12,21,33,11,19,98,75,1,1401.05,Suffolk County,Massachusetts
1500000US250251401052,946,404,556,280,511,278,45,43,45,43,0,13,0,13,0,13,0,13,331,177,202,132,129,112,0,13,0,13,0,13,0,13,0,13,0,13,2,4,39,48,18,26,2,1401.05,Suffolk County,Massachusetts
1500000US250251401061,866,226,505,144,408,132,97,96,81,94,0,13,7,11,0,13,9,15,271,108,91,48,173,88,7,12,0,13,0,13,0,13,0,13,20,21,31,42,23,37,16,26,1,1401.06,Suffolk County,Massachusetts
1500000US250251401062,266,106,159,86,134,84,25,24,22,24,0,13,0,13,0,13,3,5,75,47,61,46,14,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,10,25,37,2,1401.06,Suffolk County,Massachusetts
1500000US250251401071,1071,263,868,253,765,219,103,126,103,126,0,13,0,13,0,13,0,13,145,63,11,12,53,35,81,56,0,13,0,13,0,13,0,13,0,13,25,32,5,7,28,29,1,1401.07,Suffolk County,Massachusetts
1500000US250251401072,468,116,385,111,321,93,64,52,6,9,58,51,0,13,0,13,0,13,64,42,15,13,36,37,13,20,0,13,0,13,0,13,0,13,0,13,5,7,0,13,14,21,2,1401.07,Suffolk County,Massachusetts
1500000US250251402011,700,232,571,230,487,228,84,59,60,38,24,29,0,13,0,13,0,13,120,55,11,25,99,51,10,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,14,1,1402.01,Suffolk County,Massachusetts
1500000US250251402012,877,240,594,124,483,117,111,85,88,79,0,13,23,44,0,13,0,13,115,62,52,38,18,20,45,44,0,13,0,13,0,13,0,13,0,13,14,20,0,13,154,225,2,1402.01,Suffolk County,Massachusetts
1500000US250251402021,640,333,418,178,296,138,122,92,109,89,0,13,13,20,0,13,0,13,115,124,0,13,115,124,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,107,161,1,1402.02,Suffolk County,Massachusetts
1500000US250251402022,839,323,575,289,551,296,24,40,24,40,0,13,0,13,0,13,0,13,200,100,121,95,79,78,0,13,0,13,0,13,0,13,0,13,0,13,64,66,0,13,0,13,2,1402.02,Suffolk County,Massachusetts
1500000US250251402023,486,178,370,154,363,155,7,19,0,13,7,19,0,13,0,13,0,13,71,49,30,33,0,13,26,29,15,23,0,13,0,13,0,13,0,13,16,21,16,36,13,23,3,1402.02,Suffolk County,Massachusetts
1500000US250251402024,949,394,560,254,431,213,129,117,129,117,0,13,0,13,0,13,0,13,289,162,73,63,165,107,51,62,0,13,0,13,0,13,0,13,0,13,0,13,0,13,100,148,4,1402.02,Suffolk County,Massachusetts
1500000US250251402025,522,208,363,170,333,171,30,22,30,22,0,13,0,13,0,13,0,13,145,113,20,35,90,79,28,47,7,13,0,13,0,13,14,24,0,13,0,13,0,13,0,13,5,1402.02,Suffolk County,Massachusetts
1500000US250251403001,499,279,297,291,297,291,0,13,0,13,0,13,0,13,0,13,0,13,202,167,93,81,109,156,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,1403,Suffolk County,Massachusetts
1500000US250251403002,404,263,74,84,74,84,0,13,0,13,0,13,0,13,0,13,0,13,299,269,35,61,219,255,45,84,0,13,0,13,0,13,0,13,0,13,31,47,0,13,0,13,2,1403,Suffolk County,Massachusetts
1500000US250251403003,644,386,463,371,196,177,267,293,252,292,0,13,15,36,0,13,0,13,129,146,119,151,0,13,10,17,0,13,0,13,0,13,0,13,0,13,14,28,0,13,38,61,3,1403,Suffolk County,Massachusetts
1500000US250251403004,354,326,198,148,198,148,0,13,0,13,0,13,0,13,0,13,0,13,156,188,0,13,156,188,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,1403,Suffolk County,Massachusetts
1500000US250251403005,883,473,771,453,724,417,47,77,47,77,0,13,0,13,0,13,0,13,72,79,72,79,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,28,24,40,5,1403,Suffolk County,Massachusetts
1500000US250251403006,510,220,403,184,314,155,89,79,89,79,0,13,0,13,0,13,0,13,57,84,45,66,12,29,0,13,0,13,0,13,0,13,0,13,18,33,32,69,0,13,0,13,6,1403,Suffolk County,Massachusetts
1500000US250251404001,316,223,142,139,94,115,48,78,48,78,0,13,0,13,0,13,0,13,174,143,122,116,52,86,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,1404,Suffolk County,Massachusetts
1500000US250251404002,397,242,293,161,258,153,35,58,0,13,35,58,0,13,0,13,0,13,104,117,0,13,104,117,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,1404,Suffolk County,Massachusetts
1500000US250251404003,360,260,228,153,228,153,0,13,0,13,0,13,0,13,0,13,0,13,93,108,0,13,93,108,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,39,63,3,1404,Suffolk County,Massachusetts
1500000US250251404004,356,209,314,210,222,170,92,92,92,92,0,13,0,13,0,13,0,13,42,67,42,67,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,1404,Suffolk County,Massachusetts
1500000US250251404005,936,393,488,265,390,241,98,115,73,102,0,13,25,45,0,13,0,13,351,206,246,185,105,104,0,13,0,13,0,13,0,13,0,13,0,13,0,13,76,114,21,33,5,1404,Suffolk County,Massachusetts
1500000US250251404006,1484,541,1119,529,1116,529,3,4,3,4,0,13,0,13,0,13,0,13,297,205,297,205,0,13,0,13,0,13,0,13,0,13,0,13,0,13,59,71,0,13,9,14,6,1404,Suffolk County,Massachusetts
1500000US250251404007,814,387,422,262,367,255,55,70,55,70,0,13,0,13,0,13,0,13,247,228,173,217,74,105,0,13,0,13,0,13,0,13,0,13,60,99,66,80,0,13,19,30,7,1404,Suffolk County,Massachusetts
1500000US250251601021,484,256,249,134,190,107,59,82,30,70,29,51,0,13,0,13,0,13,126,104,44,68,82,81,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,109,178,1,1601.02,Suffolk County,Massachusetts
1500000US250251601022,829,473,320,192,233,128,87,86,78,85,9,15,0,13,0,13,0,13,404,291,137,132,267,279,0,13,0,13,0,13,69,110,0,13,0,13,29,44,0,13,7,12,2,1601.02,Suffolk County,Massachusetts
1500000US250251601023,482,222,342,171,274,151,68,91,55,86,0,13,0,13,13,23,0,13,126,108,38,63,88,95,0,13,0,13,0,13,0,13,0,13,0,13,14,25,0,13,0,13,3,1601.02,Suffolk County,Massachusetts
1500000US250251601024,106,107,73,82,36,58,37,66,18,31,19,35,0,13,0,13,0,13,18,32,18,32,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,33,0,13,0,13,4,1601.02,Suffolk County,Massachusetts
1500000US250251601031,850,488,495,251,495,251,0,13,0,13,0,13,0,13,0,13,0,13,18,27,18,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,137,148,0,13,200,253,1,1601.03,Suffolk County,Massachusetts
1500000US250251601032,455,281,357,262,249,212,108,138,108,138,0,13,0,13,0,13,0,13,44,53,29,47,15,27,0,13,0,13,0,13,0,13,0,13,0,13,54,88,0,13,0,13,2,1601.03,Suffolk County,Massachusetts
1500000US250251601033,456,196,223,160,201,150,22,35,22,35,0,13,0,13,0,13,0,13,181,118,77,86,104,91,0,13,0,13,0,13,0,13,0,13,20,32,32,48,0,13,0,13,3,1601.03,Suffolk County,Massachusetts
1500000US250251601034,418,298,367,238,326,219,41,68,41,68,0,13,0,13,0,13,0,13,51,81,0,13,51,81,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,1601.03,Suffolk County,Massachusetts
