Geography,Total Estimate,Total Margin of Error,"Estimate - Car, truck, or van","Margin of Error - Car, truck, or van","Estimate - Car, truck, or van - Drove alone","Margin of Error - Car, truck, or van - Drove alone","Estimate - Car, truck, or van - Carpooled","Margin of Error - Car, truck, or van - Carpooled","Estimate - Car, truck, or van - In 2-person carpool","Margin of Error - Car, truck, or van - In 2-person carpool","Estimate - Car, truck, or van - In 3-person carpool","Margin of Error - Car, truck, or van - In 3-person carpool","Estimate - Car, truck, or van - In 4-person carpool","Margin of Error - Car, truck, or van - In 4-person carpool","Estimate - Car, truck, or van - In 5- or 6-person carpool","Margin of Error - Car, truck, or van - In 5- or 6-person carpool","Estimate - Car, truck, or van - In 7-or-more-person carpool","Margin of Error - Car, truck, or van - In 7-or-more-person carpool",Estimate - Public transportation (excluding taxicab),Margin of Error - Public transportation (excluding taxicab),Estimate - Public transportation (excluding taxicab) - Bus or trolley bus,Margin of Error - Public transportation (excluding taxicab) - Bus or trolley bus,Estimate - Public transportation (excluding taxicab) - Streetcar or trolley car (carro publico in Puerto Rico),Margin of Error - Public transportation (excluding taxicab) - Streetcar or trolley car (carro publico in Puerto Rico),Estimate - Public transportation (excluding taxicab) - Subway or elevated,Margin of Error - Public transportation (excluding taxicab) - Subway or elevated,Estimate - Public transportation (excluding taxicab) - Railroad,Margin of Error - Public transportation (excluding taxicab) - Railroad,Estimate - Public transportation (excluding taxicab) - Ferryboat,Margin of Error - Public transportation (excluding taxicab) - Ferryboat,Estimate - Taxicab,Margin of Error - Taxicab,Estimate - Motorcycle,Margin of Error - Motorcycle,Estimate - Bicycle,Margin of Error - Bicycle,Estimate - Walked,Margin of Error - Walked,Estimate - Other means,Margin of Error - Other means,Estimate - Worked at home,Margin of Error - Worked at home,Block Group,Census Tract,County,State
1500000US250251106074,425,174,231,115,195,100,36,63,36,63,0,12,0,12,0,12,0,12,119,71,38,46,0,12,61,49,20,31,0,12,0,12,0,12,55,44,0,12,0,12,20,31,4,1106.07,Suffolk County,Massachusetts
1500000US250251201031,947,112,508,85,484,80,24,23,16,19,8,11,0,12,0,12,0,12,199,64,81,45,0,12,118,40,0,12,0,12,0,12,0,12,84,44,72,47,14,21,70,34,1,1201.03,Suffolk County,Massachusetts
1500000US250251201041,353,88,116,45,116,45,0,12,0,12,0,12,0,12,0,12,0,12,132,46,11,17,0,12,121,46,0,12,0,12,0,12,0,12,53,41,10,17,0,12,42,43,1,1201.04,Suffolk County,Massachusetts
1500000US250251201042,349,81,189,63,189,63,0,12,0,12,0,12,0,12,0,12,0,12,97,40,46,30,0,12,51,34,0,12,0,12,0,12,0,12,37,37,0,12,0,12,26,33,2,1201.04,Suffolk County,Massachusetts
1500000US250251201043,693,157,220,83,220,83,0,12,0,12,0,12,0,12,0,12,0,12,315,100,112,54,0,12,187,80,16,25,0,12,0,12,0,12,30,27,70,70,0,12,58,77,3,1201.04,Suffolk County,Massachusetts
1500000US250251201051,531,246,273,83,223,62,50,35,23,19,27,35,0,12,0,12,0,12,96,54,26,30,0,12,66,43,0,12,4,6,0,12,0,12,8,11,121,210,0,12,33,41,1,1201.05,Suffolk County,Massachusetts
1500000US250251201052,507,96,430,91,390,92,40,33,40,33,0,12,0,12,0,12,0,12,37,21,6,9,0,12,31,19,0,12,0,12,0,12,0,12,12,16,8,11,0,12,20,19,2,1201.05,Suffolk County,Massachusetts
1500000US250251201053,273,56,186,57,172,52,14,21,14,21,0,12,0,12,0,12,0,12,27,23,5,8,6,10,16,18,0,12,0,12,0,12,0,12,0,12,10,14,13,21,37,32,3,1201.05,Suffolk County,Massachusetts
1500000US250251202011,801,177,368,89,354,86,14,17,14,17,0,12,0,12,0,12,0,12,329,120,115,92,0,12,214,76,0,12,0,12,0,12,0,12,52,34,43,31,0,12,9,14,1,1202.01,Suffolk County,Massachusetts
1500000US250251202012,1166,187,432,128,332,100,100,62,55,44,38,40,0,12,7,10,0,12,614,167,27,23,0,12,517,138,70,74,0,12,0,12,0,12,58,43,9,12,24,38,29,32,2,1202.01,Suffolk County,Massachusetts
1500000US250251202013,241,115,100,45,63,32,37,32,37,32,0,12,0,12,0,12,0,12,61,41,0,12,0,12,61,41,0,12,0,12,0,12,0,12,0,12,56,78,10,15,14,22,3,1202.01,Suffolk County,Massachusetts
1500000US250251203011,620,305,261,146,164,93,97,103,38,43,59,94,0,12,0,12,0,12,233,191,123,117,0,12,110,84,0,12,0,12,0,12,0,12,84,71,9,13,22,25,11,18,1,1203.01,Suffolk County,Massachusetts
1500000US250251203012,653,217,349,142,323,139,26,26,26,26,0,12,0,12,0,12,0,12,183,91,22,25,9,15,122,76,30,46,0,12,0,12,0,12,90,77,21,25,0,12,10,16,2,1203.01,Suffolk County,Massachusetts
1500000US250251203013,952,228,417,138,355,129,62,54,34,42,28,33,0,12,0,12,0,12,388,126,46,50,0,12,342,125,0,12,0,12,0,12,0,12,45,40,31,45,9,16,62,56,3,1203.01,Suffolk County,Massachusetts
1500000US250251203014,836,242,263,96,210,91,53,45,43,42,10,17,0,12,0,12,0,12,437,228,176,222,0,12,261,90,0,12,0,12,0,12,0,12,30,27,45,53,0,12,61,58,4,1203.01,Suffolk County,Massachusetts
1500000US250251204001,435,167,209,110,209,110,0,12,0,12,0,12,0,12,0,12,0,12,129,100,13,23,6,11,90,78,20,32,0,12,0,12,0,12,0,12,60,91,0,12,37,44,1,1204,Suffolk County,Massachusetts
1500000US250251204002,330,155,159,103,119,81,40,64,40,64,0,12,0,12,0,12,0,12,150,86,0,12,0,12,124,87,26,39,0,12,0,12,0,12,21,35,0,12,0,12,0,12,2,1204,Suffolk County,Massachusetts
1500000US250251204003,867,364,171,87,142,85,29,42,29,42,0,12,0,12,0,12,0,12,490,294,147,112,9,14,334,229,0,12,0,12,0,12,16,27,84,83,9,23,0,12,97,55,3,1204,Suffolk County,Massachusetts
1500000US250251204004,1433,402,654,188,595,189,59,50,59,50,0,12,0,12,0,12,0,12,519,265,191,164,0,12,328,153,0,12,0,12,0,12,0,12,50,49,0,12,0,12,210,265,4,1204,Suffolk County,Massachusetts
1500000US250251204005,1116,331,384,174,384,174,0,12,0,12,0,12,0,12,0,12,0,12,504,237,254,280,0,12,250,179,0,12,0,12,0,12,0,12,0,12,228,230,0,12,0,12,5,1204,Suffolk County,Massachusetts
1500000US250251205001,335,96,110,50,97,45,13,20,13,20,0,12,0,12,0,12,0,12,211,70,12,14,11,14,170,61,18,29,0,12,0,12,0,12,12,12,0,12,0,12,2,5,1,1205,Suffolk County,Massachusetts
1500000US250251205002,698,160,287,113,175,87,112,79,112,79,0,12,0,12,0,12,0,12,338,100,92,64,5,9,233,98,8,12,0,12,8,13,0,12,8,13,36,46,11,13,10,16,2,1205,Suffolk County,Massachusetts
1500000US250251205003,378,102,188,76,175,74,13,15,13,15,0,12,0,12,0,12,0,12,126,55,26,25,0,12,100,56,0,12,0,12,0,12,0,12,25,21,21,24,0,12,18,19,3,1205,Suffolk County,Massachusetts
1500000US250251206001,635,172,296,97,275,97,21,18,21,18,0,12,0,12,0,12,0,12,258,96,91,66,16,17,143,65,8,12,0,12,0,12,0,12,44,29,23,26,0,12,14,16,1,1206,Suffolk County,Massachusetts
1500000US250251206002,727,160,196,71,196,71,0,12,0,12,0,12,0,12,0,12,0,12,406,133,99,52,0,12,307,123,0,12,0,12,0,12,0,12,58,37,26,27,0,12,41,29,2,1206,Suffolk County,Massachusetts
1500000US250251206003,596,164,97,42,88,37,9,13,9,13,0,12,0,12,0,12,0,12,404,166,64,40,0,12,340,162,0,12,0,12,0,12,0,12,19,19,76,49,0,12,0,12,3,1206,Suffolk County,Massachusetts
1500000US250251207001,588,114,182,56,182,56,0,12,0,12,0,12,0,12,0,12,0,12,322,98,97,42,0,12,225,89,0,12,0,12,17,26,0,12,48,37,10,10,6,9,3,5,1,1207,Suffolk County,Massachusetts
1500000US250251207002,784,116,316,82,316,82,0,12,0,12,0,12,0,12,0,12,0,12,227,69,147,47,0,12,80,51,0,12,0,12,8,12,0,12,152,58,46,28,6,11,29,21,2,1207,Suffolk County,Massachusetts
1500000US250251301001,622,260,501,259,444,248,57,71,57,71,0,12,0,12,0,12,0,12,53,58,0,12,0,12,53,58,0,12,0,12,0,12,0,12,17,25,15,24,0,12,36,41,1,1301,Suffolk County,Massachusetts
1500000US250251301002,1069,257,779,225,680,216,99,73,65,55,34,56,0,12,0,12,0,12,270,264,113,138,13,20,144,132,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,33,2,1301,Suffolk County,Massachusetts
1500000US250251301003,389,146,256,136,256,136,0,12,0,12,0,12,0,12,0,12,0,12,78,62,15,24,15,23,16,26,32,35,0,12,0,12,0,12,0,12,22,33,0,12,33,37,3,1301,Suffolk County,Massachusetts
1500000US250251301004,351,167,223,129,223,129,0,12,0,12,0,12,0,12,0,12,0,12,106,68,22,34,0,12,62,56,22,35,0,12,0,12,0,12,0,12,22,33,0,12,0,12,4,1301,Suffolk County,Massachusetts
1500000US250251301005,546,189,433,186,433,186,0,12,0,12,0,12,0,12,0,12,0,12,69,88,0,12,0,12,69,88,0,12,0,12,0,12,0,12,10,17,0,12,0,12,34,43,5,1301,Suffolk County,Massachusetts
1500000US250251301006,157,117,157,117,157,117,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,1301,Suffolk County,Massachusetts
1500000US250251301007,394,229,363,225,315,222,48,74,48,74,0,12,0,12,0,12,0,12,15,25,0,12,0,12,15,25,0,12,0,12,0,12,0,12,0,12,16,25,0,12,0,12,7,1301,Suffolk County,Massachusetts
1500000US250251302001,432,189,349,183,322,178,27,26,27,26,0,12,0,12,0,12,0,12,68,45,39,43,0,12,12,18,17,19,0,12,0,12,0,12,0,12,3,6,0,12,12,16,1,1302,Suffolk County,Massachusetts
1500000US250251302002,491,163,420,159,302,90,118,136,100,135,8,12,10,16,0,12,0,12,64,43,5,9,0,12,28,31,31,29,0,12,0,12,0,12,0,12,1,4,0,12,6,11,2,1302,Suffolk County,Massachusetts
1500000US250251302003,901,207,589,155,528,153,61,41,50,36,11,19,0,12,0,12,0,12,237,116,127,78,0,12,79,60,31,30,0,12,0,12,0,12,0,12,22,32,0,12,53,41,3,1302,Suffolk County,Massachusetts
1500000US250251302004,442,138,338,108,319,107,19,23,19,23,0,12,0,12,0,12,0,12,45,40,5,9,21,32,0,12,19,22,0,12,0,12,0,12,0,12,59,52,0,12,0,12,4,1302,Suffolk County,Massachusetts
1500000US250251302005,557,164,378,131,374,131,4,8,0,12,4,8,0,12,0,12,0,12,113,71,49,50,0,12,21,23,43,45,0,12,0,12,0,12,0,12,0,12,0,12,66,47,5,1302,Suffolk County,Massachusetts
1500000US250251303001,602,146,448,146,350,139,98,73,98,73,0,12,0,12,0,12,0,12,128,66,33,31,0,12,45,33,50,49,0,12,0,12,0,12,0,12,6,10,0,12,20,23,1,1303,Suffolk County,Massachusetts
1500000US250251303002,587,138,397,144,384,143,13,20,13,20,0,12,0,12,0,12,0,12,89,52,29,33,0,12,40,41,20,21,0,12,0,12,0,12,0,12,20,24,0,12,81,71,2,1303,Suffolk County,Massachusetts
1500000US250251303003,401,114,304,106,246,86,58,49,34,36,0,12,0,12,0,12,24,36,74,50,29,26,0,12,9,13,36,30,0,12,0,12,0,12,0,12,0,12,0,12,23,26,3,1303,Suffolk County,Massachusetts
1500000US250251303004,614,144,582,143,512,116,70,59,70,59,0,12,0,12,0,12,0,12,14,19,10,16,0,12,4,9,0,12,0,12,0,12,0,12,0,12,12,18,0,12,6,10,4,1303,Suffolk County,Massachusetts
1500000US250251303005,287,123,184,90,162,84,22,26,21,26,1,2,0,12,0,12,0,12,71,68,21,34,0,12,18,20,32,49,0,12,0,12,0,12,0,12,23,25,0,12,9,16,5,1303,Suffolk County,Massachusetts
1500000US250251304021,437,160,250,125,198,131,52,44,52,44,0,12,0,12,0,12,0,12,131,88,29,38,34,54,26,31,42,66,0,12,0,12,0,12,0,12,0,12,0,12,56,71,1,1304.02,Suffolk County,Massachusetts
1500000US250251304022,464,191,250,152,163,105,87,72,44,50,26,46,0,12,17,26,0,12,183,145,78,87,51,84,54,49,0,12,0,12,0,12,0,12,0,12,14,19,17,27,0,12,2,1304.02,Suffolk County,Massachusetts
1500000US250251304023,712,275,597,268,579,275,18,29,0,12,18,29,0,12,0,12,0,12,73,91,16,29,0,12,57,85,0,12,0,12,0,12,0,12,0,12,0,12,13,22,29,50,3,1304.02,Suffolk County,Massachusetts
1500000US250251304024,712,265,676,249,617,236,59,106,59,106,0,12,0,12,0,12,0,12,36,49,36,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,1304.02,Suffolk County,Massachusetts
1500000US250251304025,412,193,365,183,338,191,27,43,27,43,0,12,0,12,0,12,0,12,47,57,13,20,0,12,34,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,1304.02,Suffolk County,Massachusetts
1500000US250251304041,941,187,722,147,637,143,85,59,62,44,23,39,0,12,0,12,0,12,165,107,87,82,45,52,25,18,8,15,0,12,0,12,0,12,0,12,37,35,0,12,17,25,1,1304.04,Suffolk County,Massachusetts
1500000US250251304042,321,106,259,111,193,101,66,39,66,39,0,12,0,12,0,12,0,12,25,26,0,12,0,12,25,26,0,12,0,12,0,12,0,12,8,14,0,12,0,12,29,37,2,1304.04,Suffolk County,Massachusetts
1500000US250251304043,365,132,292,113,292,113,0,12,0,12,0,12,0,12,0,12,0,12,73,64,60,63,0,12,13,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,1304.04,Suffolk County,Massachusetts
1500000US250251304061,1059,251,807,219,686,190,121,105,97,95,24,43,0,12,0,12,0,12,252,138,153,109,0,12,40,45,59,66,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,1304.06,Suffolk County,Massachusetts
1500000US250251304062,1229,299,1038,255,937,238,101,77,101,77,0,12,0,12,0,12,0,12,123,129,98,113,0,12,25,54,0,12,0,12,0,12,0,12,0,12,15,22,16,23,37,42,2,1304.06,Suffolk County,Massachusetts
1500000US250251304063,239,110,218,105,166,75,52,62,52,62,0,12,0,12,0,12,0,12,21,34,21,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,1304.06,Suffolk County,Massachusetts
1500000US250251401021,618,250,525,235,396,181,129,147,75,80,54,87,0,12,0,12,0,12,93,52,54,40,0,12,10,14,29,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,1401.02,Suffolk County,Massachusetts
1500000US250251401022,370,90,233,69,189,71,44,41,44,41,0,12,0,12,0,12,0,12,108,49,28,30,0,12,40,27,40,29,0,12,0,12,0,12,0,12,10,15,0,12,19,20,2,1401.02,Suffolk County,Massachusetts
1500000US250251401023,407,111,270,92,221,87,49,47,13,25,36,41,0,12,0,12,0,12,126,67,49,48,0,12,31,38,46,39,0,12,0,12,0,12,0,12,1,2,0,12,10,16,3,1401.02,Suffolk County,Massachusetts
1500000US250251401024,859,232,567,179,521,154,46,51,34,35,12,20,0,12,0,12,0,12,215,120,149,103,0,12,39,49,27,42,0,12,0,12,0,12,0,12,0,12,0,12,77,85,4,1401.02,Suffolk County,Massachusetts
1500000US250251401051,1347,356,1160,335,1059,345,101,76,60,70,18,26,9,16,0,12,14,22,166,88,72,64,0,12,94,57,0,12,0,12,0,12,0,12,0,12,14,23,0,12,7,12,1,1401.05,Suffolk County,Massachusetts
1500000US250251401052,761,268,491,207,200,96,291,196,250,163,41,52,0,12,0,12,0,12,262,136,51,52,0,12,202,134,9,15,0,12,0,12,0,12,0,12,0,12,0,12,8,13,2,1401.05,Suffolk County,Massachusetts
1500000US250251401061,591,111,458,101,390,104,68,46,59,46,9,15,0,12,0,12,0,12,121,62,61,45,0,12,60,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,14,1,1401.06,Suffolk County,Massachusetts
1500000US250251401062,208,76,106,43,98,40,8,14,8,14,0,12,0,12,0,12,0,12,65,47,57,46,0,12,8,14,0,12,0,12,0,12,0,12,0,12,10,15,0,12,27,43,2,1401.06,Suffolk County,Massachusetts
1500000US250251401071,1089,169,777,146,676,126,101,73,79,65,22,24,0,12,0,12,0,12,239,108,102,70,19,30,82,40,36,33,0,12,0,12,0,12,6,10,3,7,0,12,64,53,1,1401.07,Suffolk County,Massachusetts
1500000US250251401072,426,125,274,105,228,92,46,49,0,12,46,49,0,12,0,12,0,12,113,98,79,96,0,12,34,28,0,12,0,12,0,12,0,12,6,9,0,12,0,12,33,30,2,1401.07,Suffolk County,Massachusetts
1500000US250251402011,737,156,545,127,453,118,92,66,65,58,27,26,0,12,0,12,0,12,183,76,136,69,0,12,42,41,5,8,0,12,0,12,0,12,0,12,5,7,0,12,4,6,1,1402.01,Suffolk County,Massachusetts
1500000US250251402012,658,122,546,120,409,87,137,98,77,73,57,76,3,7,0,12,0,12,78,50,20,21,0,12,35,27,23,26,0,12,0,12,0,12,0,12,34,31,0,12,0,12,2,1402.01,Suffolk County,Massachusetts
1500000US250251402021,636,228,408,158,398,155,10,15,10,15,0,12,0,12,0,12,0,12,213,130,127,97,25,29,19,26,42,54,0,12,7,10,0,12,0,12,8,11,0,12,0,12,1,1402.02,Suffolk County,Massachusetts
1500000US250251402022,564,173,399,158,289,133,110,77,54,66,56,55,0,12,0,12,0,12,108,76,41,32,0,12,0,12,67,69,0,12,0,12,0,12,0,12,48,61,0,12,9,14,2,1402.02,Suffolk County,Massachusetts
1500000US250251402023,561,184,427,161,416,161,11,16,0,12,11,16,0,12,0,12,0,12,81,61,46,49,0,12,35,44,0,12,0,12,0,12,0,12,0,12,23,27,0,12,30,28,3,1402.02,Suffolk County,Massachusetts
1500000US250251402024,894,274,628,235,610,234,18,20,11,17,7,12,0,12,0,12,0,12,75,48,0,12,0,12,37,33,38,32,0,12,0,12,0,12,0,12,96,75,0,12,95,114,4,1402.02,Suffolk County,Massachusetts
1500000US250251402025,521,179,425,168,419,168,6,9,6,9,0,12,0,12,0,12,0,12,70,51,23,27,0,12,39,36,8,14,0,12,0,12,0,12,6,10,0,12,0,12,20,24,5,1402.02,Suffolk County,Massachusetts
1500000US250251403001,904,441,500,237,470,230,30,44,0,12,30,44,0,12,0,12,0,12,393,422,275,403,0,12,68,79,50,70,0,12,0,12,0,12,0,12,11,21,0,12,0,12,1,1403,Suffolk County,Massachusetts
1500000US250251403002,390,236,300,212,300,212,0,12,0,12,0,12,0,12,0,12,0,12,70,81,64,81,0,12,0,12,6,11,0,12,0,12,0,12,0,12,0,12,0,12,20,34,2,1403,Suffolk County,Massachusetts
1500000US250251403003,913,402,572,323,506,311,66,62,66,62,0,12,0,12,0,12,0,12,190,145,97,105,0,12,82,86,11,19,0,12,0,12,0,12,0,12,103,82,35,41,13,21,3,1403,Suffolk County,Massachusetts
1500000US250251403004,351,133,254,150,218,135,36,59,0,12,0,12,36,59,0,12,0,12,38,43,12,22,0,12,22,35,4,13,0,12,0,12,0,12,0,12,55,89,0,12,4,14,4,1403,Suffolk County,Massachusetts
1500000US250251403005,431,245,315,224,315,224,0,12,0,12,0,12,0,12,0,12,0,12,102,110,89,105,0,12,13,23,0,12,0,12,0,12,0,12,14,24,0,12,0,12,0,12,5,1403,Suffolk County,Massachusetts
1500000US250251403006,279,128,167,102,108,78,59,61,44,44,15,25,0,12,0,12,0,12,75,46,29,28,0,12,46,38,0,12,0,12,0,12,0,12,0,12,0,12,1,2,36,56,6,1403,Suffolk County,Massachusetts
1500000US250251404001,77,53,54,41,34,40,20,33,0,12,0,12,0,12,0,12,20,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,28,0,12,1,1404,Suffolk County,Massachusetts
1500000US250251404002,441,246,396,249,376,245,20,32,0,12,20,32,0,12,0,12,0,12,14,24,14,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,32,0,12,11,19,2,1404,Suffolk County,Massachusetts
1500000US250251404003,765,340,642,318,481,276,161,120,161,120,0,12,0,12,0,12,0,12,109,133,19,30,0,12,90,128,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,22,3,1404,Suffolk County,Massachusetts
1500000US250251404004,282,157,181,117,133,94,48,47,48,47,0,12,0,12,0,12,0,12,81,64,48,46,0,12,33,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,34,4,1404,Suffolk County,Massachusetts
1500000US250251404005,891,221,761,201,619,174,142,108,142,108,0,12,0,12,0,12,0,12,120,92,53,55,0,12,24,37,43,67,0,12,0,12,0,12,0,12,0,12,0,12,10,17,5,1404,Suffolk County,Massachusetts
1500000US250251404006,710,284,400,261,386,260,14,22,0,12,0,12,14,22,0,12,0,12,228,124,106,79,0,12,111,99,11,19,0,12,0,12,0,12,19,30,49,56,0,12,14,21,6,1404,Suffolk County,Massachusetts
1500000US250251404007,442,202,243,146,140,88,103,125,81,121,22,35,0,12,0,12,0,12,183,146,93,87,0,12,72,73,18,30,0,12,0,12,0,12,0,12,0,12,0,12,16,27,7,1404,Suffolk County,Massachusetts
1500000US250251601011,1032,414,535,224,299,177,236,168,236,168,0,12,0,12,0,12,0,12,342,302,167,140,0,12,175,178,0,12,0,12,47,77,0,12,0,12,108,114,0,12,0,12,1,1601.01,Suffolk County,Massachusetts
1500000US250251601012,1103,528,676,290,443,232,233,158,157,140,36,58,40,64,0,12,0,12,320,285,212,220,0,12,108,85,0,12,0,12,0,12,0,12,0,12,107,126,0,12,0,12,2,1601.01,Suffolk County,Massachusetts
1500000US250251601013,548,212,437,201,361,213,76,101,76,101,0,12,0,12,0,12,0,12,35,41,16,26,0,12,19,31,0,12,0,12,30,36,0,12,32,50,14,22,0,12,0,12,3,1601.01,Suffolk County,Massachusetts
1500000US250251601014,1179,401,587,239,412,199,175,117,175,117,0,12,0,12,0,12,0,12,344,189,196,147,0,12,148,144,0,12,0,12,0,12,0,12,0,12,200,165,0,12,48,74,4,1601.01,Suffolk County,Massachusetts
1500000US250251601015,475,257,291,217,135,112,156,143,42,67,38,58,0,12,62,72,14,23,131,131,81,104,0,12,50,80,0,12,0,12,0,12,0,12,0,12,53,60,0,12,0,12,5,1601.01,Suffolk County,Massachusetts
1500000US250251602001,707,236,346,154,189,119,157,117,51,44,0,12,0,12,8,13,98,107,261,138,100,77,9,14,152,121,0,12,0,12,0,12,0,12,0,12,100,60,0,12,0,12,1,1602,Suffolk County,Massachusetts
1500000US250251602002,498,226,198,108,82,83,116,110,50,51,33,48,33,53,0,12,0,12,230,151,69,57,0,12,161,107,0,12,0,12,0,12,0,12,0,12,51,51,0,12,19,31,2,1602,Suffolk County,Massachusetts
1500000US250251602003,954,277,461,223,181,76,280,189,78,54,64,58,71,83,67,72,0,12,308,121,191,76,0,12,117,82,0,12,0,12,0,12,0,12,0,12,175,99,10,16,0,12,3,1602,Suffolk County,Massachusetts
1500000US250251603001,921,148,693,146,647,152,46,52,46,52,0,12,0,12,0,12,0,12,170,56,92,47,0,12,64,37,14,20,0,12,0,12,0,12,0,12,30,25,10,15,18,24,1,1603,Suffolk County,Massachusetts
1500000US250251603002,263,93,128,63,85,48,43,36,43,36,0,12,0,12,0,12,0,12,79,51,13,14,0,12,66,50,0,12,0,12,0,12,0,12,6,8,21,34,0,12,29,28,2,1603,Suffolk County,Massachusetts
1500000US250251604001,577,137,203,79,130,54,73,40,37,30,8,12,28,31,0,12,0,12,188,95,121,77,0,12,67,49,0,12,0,12,0,12,5,8,0,12,168,84,13,20,0,12,1,1604,Suffolk County,Massachusetts
1500000US250251604002,845,145,359,119,279,104,80,58,70,57,0,12,10,16,0,12,0,12,346,136,238,134,0,12,108,56,0,12,0,12,0,12,0,12,5,7,123,75,5,10,7,10,2,1604,Suffolk County,Massachusetts
1500000US250251605011,1053,300,697,203,426,160,271,139,210,127,0,12,61,64,0,12,0,12,270,174,84,63,0,12,186,150,0,12,0,12,0,12,0,12,8,12,7,11,45,72,26,31,1,1605.01,Suffolk County,Massachusetts
1500000US250251605012,598,228,408,173,249,120,159,97,139,96,20,34,0,12,0,12,0,12,27,30,5,8,0,12,22,29,0,12,0,12,70,111,0,12,0,12,11,20,0,12,82,77,2,1605.01,Suffolk County,Massachusetts
1500000US250251605013,251,139,31,28,31,28,0,12,0,12,0,12,0,12,0,12,0,12,166,126,96,106,0,12,70,72,0,12,0,12,0,12,0,12,0,12,54,51,0,12,0,12,3,1605.01,Suffolk County,Massachusetts
1500000US250251605014,290,150,147,96,80,79,67,82,25,44,42,71,0,12,0,12,0,12,48,43,14,21,0,12,34,41,0,12,0,12,15,25,0,12,0,12,62,66,0,12,18,29,4,1605.01,Suffolk County,Massachusetts
1500000US250251605015,457,223,223,125,219,125,4,8,4,8,0,12,0,12,0,12,0,12,163,103,131,96,0,12,32,41,0,12,0,12,0,12,0,12,18,27,46,60,0,12,7,11,5,1605.01,Suffolk County,Massachusetts
1500000US250251605021,958,254,661,207,480,133,181,186,176,174,5,33,0,12,0,12,0,12,185,139,135,91,0,12,50,61,0,12,0,12,8,13,0,12,0,12,77,55,0,12,27,32,1,1605.02,Suffolk County,Massachusetts
1500000US250251605022,719,239,618,232,403,177,215,205,215,205,0,12,0,12,0,12,0,12,77,81,0,12,0,12,77,81,0,12,0,12,0,12,0,12,0,12,12,14,12,21,0,12,2,1605.02,Suffolk County,Massachusetts
1500000US250251605023,415,262,163,144,154,144,9,14,9,14,0,12,0,12,0,12,0,12,154,104,39,39,0,12,115,96,0,12,0,12,0,12,0,12,33,51,56,56,9,15,0,12,3,1605.02,Suffolk County,Massachusetts
1500000US250251606011,1186,220,882,200,742,190,140,94,135,93,0,12,0,12,5,10,0,12,227,109,103,100,0,12,124,66,0,12,0,12,24,29,0,12,0,12,32,35,0,12,21,25,1,1606.01,Suffolk County,Massachusetts
1500000US250251606012,798,184,564,177,383,122,181,96,158,87,23,31,0,12,0,12,0,12,190,122,115,102,0,12,52,58,23,28,0,12,0,12,0,12,0,12,35,36,0,12,9,14,2,1606.01,Suffolk County,Massachusetts
1500000US250251606021,886,305,651,239,523,202,128,103,88,73,0,12,40,67,0,12,0,12,161,78,139,79,0,12,22,34,0,12,0,12,0,12,8,13,0,12,17,27,45,71,4,7,1,1606.02,Suffolk County,Massachusetts
1500000US250251606022,431,195,295,167,230,127,65,63,50,57,15,25,0,12,0,12,0,12,102,88,71,65,0,12,31,41,0,12,0,12,0,12,0,12,0,12,21,32,7,12,6,10,2,1606.02,Suffolk County,Massachusetts
1500000US250251606023,385,158,238,113,205,104,33,29,22,23,0,12,11,18,0,12,0,12,108,70,58,46,0,12,50,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,39,58,3,1606.02,Suffolk County,Massachusetts
1500000US250251606024,340,121,119,61,110,61,9,14,0,12,0,12,0,12,0,12,9,14,183,121,122,74,0,12,61,70,0,12,0,12,29,47,0,12,0,12,9,16,0,12,0,12,4,1606.02,Suffolk County,Massachusetts
1500000US250251606025,343,128,245,100,227,94,18,29,18,29,0,12,0,12,0,12,0,12,78,80,24,18,0,12,54,83,0,12,0,12,0,12,0,12,0,12,8,13,0,12,12,18,5,1606.02,Suffolk County,Massachusetts
1500000US250251701001,445,170,263,129,232,122,31,40,31,40,0,12,0,12,0,12,0,12,107,98,15,26,0,12,92,86,0,12,0,12,0,12,0,12,0,12,58,72,17,27,0,12,1,1701,Suffolk County,Massachusetts
1500000US250251701002,728,374,530,174,457,184,73,87,73,87,0,12,0,12,0,12,0,12,147,202,147,202,0,12,0,12,0,12,0,12,0,12,0,12,0,12,51,79,0,12,0,12,2,1701,Suffolk County,Massachusetts
