Geography,Total Estimate,Total Margin of Error,"Estimate - Car, truck, or van","Margin of Error - Car, truck, or van","Estimate - Car, truck, or van - Drove alone","Margin of Error - Car, truck, or van - Drove alone","Estimate - Car, truck, or van - Carpooled","Margin of Error - Car, truck, or van - Carpooled","Estimate - Car, truck, or van - In 2-person carpool","Margin of Error - Car, truck, or van - In 2-person carpool","Estimate - Car, truck, or van - In 3-person carpool","Margin of Error - Car, truck, or van - In 3-person carpool","Estimate - Car, truck, or van - In 4-person carpool","Margin of Error - Car, truck, or van - In 4-person carpool","Estimate - Car, truck, or van - In 5- or 6-person carpool","Margin of Error - Car, truck, or van - In 5- or 6-person carpool","Estimate - Car, truck, or van - In 7-or-more-person carpool","Margin of Error - Car, truck, or van - In 7-or-more-person carpool",Estimate - Public transportation (excluding taxicab),Margin of Error - Public transportation (excluding taxicab),Estimate - Public transportation (excluding taxicab) - Bus or trolley bus,Margin of Error - Public transportation (excluding taxicab) - Bus or trolley bus,Estimate - Public transportation (excluding taxicab) - Streetcar or trolley car (carro publico in Puerto Rico),Margin of Error - Public transportation (excluding taxicab) - Streetcar or trolley car (carro publico in Puerto Rico),Estimate - Public transportation (excluding taxicab) - Subway or elevated,Margin of Error - Public transportation (excluding taxicab) - Subway or elevated,Estimate - Public transportation (excluding taxicab) - Railroad,Margin of Error - Public transportation (excluding taxicab) - Railroad,Estimate - Public transportation (excluding taxicab) - Ferryboat,Margin of Error - Public transportation (excluding taxicab) - Ferryboat,Estimate - Taxicab,Margin of Error - Taxicab,Estimate - Motorcycle,Margin of Error - Motorcycle,Estimate - Bicycle,Margin of Error - Bicycle,Estimate - Walked,Margin of Error - Walked,Estimate - Other means,Margin of Error - Other means,Estimate - Worked at home,Margin of Error - Worked at home,Block Group,Census Tract,County,State
1500000US250251106074,334,139,192,89,164,75,28,48,28,48,0,12,0,12,0,12,0,12,111,69,31,38,0,12,61,57,19,30,0,12,0,12,0,12,11,18,0,12,0,12,20,30,4,1106.07,Suffolk County,Massachusetts
1500000US250251201031,915,107,476,79,441,75,35,27,29,26,6,9,0,12,0,12,0,12,220,57,72,39,0,12,148,52,0,12,0,12,0,12,0,12,102,44,25,21,23,24,69,35,1,1201.03,Suffolk County,Massachusetts
1500000US250251201041,352,100,120,50,105,48,15,22,0,12,15,22,0,12,0,12,0,12,160,73,11,18,0,12,149,74,0,12,0,12,0,12,0,12,52,45,11,17,0,12,9,15,1,1201.04,Suffolk County,Massachusetts
1500000US250251201042,358,124,155,77,131,65,24,38,24,38,0,12,0,12,0,12,0,12,160,101,52,42,21,30,87,50,0,12,0,12,0,12,0,12,28,30,0,12,0,12,15,27,2,1201.04,Suffolk County,Massachusetts
1500000US250251201043,708,113,181,65,181,65,0,12,0,12,0,12,0,12,0,12,0,12,351,82,129,66,0,12,202,81,20,28,0,12,0,12,0,12,20,22,90,88,0,12,66,74,3,1201.04,Suffolk County,Massachusetts
1500000US250251201051,436,103,300,91,273,84,27,27,12,15,15,23,0,12,0,12,0,12,70,48,3,9,0,12,63,45,0,12,4,7,0,12,0,12,10,14,29,24,0,12,27,38,1,1201.05,Suffolk County,Massachusetts
1500000US250251201052,461,120,383,99,320,99,63,48,63,48,0,12,0,12,0,12,0,12,20,18,11,15,0,12,9,10,0,12,0,12,0,12,0,12,17,20,8,11,0,12,33,29,2,1201.05,Suffolk County,Massachusetts
1500000US250251201053,312,73,211,61,198,60,13,20,13,20,0,12,0,12,0,12,0,12,26,23,5,9,6,10,15,19,0,12,0,12,0,12,0,12,0,12,20,25,13,20,42,32,3,1201.05,Suffolk County,Massachusetts
1500000US250251202011,837,195,379,113,353,117,26,23,26,23,0,12,0,12,0,12,0,12,325,119,100,91,0,12,225,86,0,12,0,12,0,12,0,12,71,45,52,40,0,12,10,17,1,1202.01,Suffolk County,Massachusetts
1500000US250251202012,1411,249,656,255,393,129,263,220,231,216,32,32,0,12,0,12,0,12,628,162,36,33,0,12,516,140,76,69,0,12,0,12,0,12,61,43,18,18,27,43,21,31,2,1202.01,Suffolk County,Massachusetts
1500000US250251202013,299,128,131,61,83,43,48,46,48,46,0,12,0,12,0,12,0,12,96,68,17,27,0,12,79,47,0,12,0,12,0,12,0,12,0,12,59,87,0,12,13,20,3,1202.01,Suffolk County,Massachusetts
1500000US250251203011,650,265,220,117,137,76,83,94,28,32,55,88,0,12,0,12,0,12,254,162,87,94,26,40,141,79,0,12,0,12,0,12,0,12,99,76,34,41,11,18,32,35,1,1203.01,Suffolk County,Massachusetts
1500000US250251203012,604,240,249,136,213,132,36,38,36,38,0,12,0,12,0,12,0,12,211,104,21,25,14,21,136,84,40,59,0,12,0,12,0,12,114,81,23,32,0,12,7,11,2,1203.01,Suffolk County,Massachusetts
1500000US250251203013,1036,273,496,162,414,158,82,60,52,49,30,37,0,12,0,12,0,12,360,105,53,66,0,12,307,92,0,12,0,12,0,12,0,12,51,46,41,59,12,18,76,56,3,1203.01,Suffolk County,Massachusetts
1500000US250251203014,782,244,310,116,288,112,22,26,12,19,10,17,0,12,0,12,0,12,375,245,170,244,0,12,205,84,0,12,0,12,0,12,0,12,20,20,49,63,0,12,28,30,4,1203.01,Suffolk County,Massachusetts
1500000US250251204001,435,182,200,119,200,119,0,12,0,12,0,12,0,12,0,12,0,12,153,100,33,52,4,8,116,86,0,12,0,12,0,12,0,12,0,12,63,97,0,12,19,30,1,1204,Suffolk County,Massachusetts
1500000US250251204002,390,157,153,96,112,76,41,64,41,64,0,12,0,12,0,12,0,12,175,94,0,12,0,12,149,96,26,42,0,12,0,12,0,12,45,62,0,12,0,12,17,26,2,1204,Suffolk County,Massachusetts
1500000US250251204003,694,272,134,76,123,68,11,26,11,26,0,12,0,12,0,12,0,12,370,207,124,86,9,15,237,157,0,12,0,12,0,12,14,23,67,78,21,30,0,12,88,52,3,1204,Suffolk County,Massachusetts
1500000US250251204004,1493,452,648,198,587,193,61,54,61,54,0,12,0,12,0,12,0,12,548,217,209,123,0,12,339,162,0,12,0,12,0,12,0,12,48,45,44,42,0,12,205,273,4,1204,Suffolk County,Massachusetts
1500000US250251204005,1179,362,420,175,420,175,0,12,0,12,0,12,0,12,0,12,0,12,535,246,248,285,0,12,287,188,0,12,0,12,0,12,0,12,0,12,224,248,0,12,0,12,5,1204,Suffolk County,Massachusetts
1500000US250251205001,451,129,149,75,112,59,37,51,37,51,0,12,0,12,0,12,0,12,203,85,8,13,9,14,169,78,17,27,0,12,0,12,0,12,98,129,0,12,0,12,1,3,1,1205,Suffolk County,Massachusetts
1500000US250251205002,497,142,226,89,131,64,95,71,95,71,0,12,0,12,0,12,0,12,199,76,77,60,5,9,109,53,8,12,0,12,10,16,0,12,0,12,33,43,10,11,19,20,2,1205,Suffolk County,Massachusetts
1500000US250251205003,345,100,163,68,156,66,7,10,7,10,0,12,0,12,0,12,0,12,144,57,34,32,0,12,110,55,0,12,0,12,0,12,0,12,18,16,14,20,0,12,6,13,3,1205,Suffolk County,Massachusetts
1500000US250251206001,614,178,294,86,258,87,36,28,36,28,0,12,0,12,0,12,0,12,237,109,90,71,24,21,115,72,8,12,0,12,0,12,0,12,31,25,42,41,0,12,10,13,1,1206,Suffolk County,Massachusetts
1500000US250251206002,790,171,228,83,222,85,6,9,6,9,0,12,0,12,0,12,0,12,435,127,124,64,0,12,311,114,0,12,0,12,11,18,0,12,51,35,38,26,0,12,27,25,2,1206,Suffolk County,Massachusetts
1500000US250251206003,547,115,199,76,191,73,8,14,8,14,0,12,0,12,0,12,0,12,240,90,83,59,0,12,157,72,0,12,0,12,0,12,0,12,35,30,45,32,0,12,28,46,3,1206,Suffolk County,Massachusetts
1500000US250251207001,556,124,220,64,211,64,9,15,9,15,0,12,0,12,0,12,0,12,260,106,77,37,0,12,183,94,0,12,0,12,16,25,0,12,39,38,4,6,13,13,4,6,1,1207,Suffolk County,Massachusetts
1500000US250251207002,823,109,269,68,269,68,0,12,0,12,0,12,0,12,0,12,0,12,325,80,202,60,0,12,123,48,0,12,0,12,0,12,0,12,154,80,48,34,6,12,21,18,2,1207,Suffolk County,Massachusetts
1500000US250251301001,802,301,651,291,602,292,49,62,49,62,0,12,0,12,0,12,0,12,86,63,0,12,0,12,86,63,0,12,0,12,0,12,0,12,18,32,14,22,0,12,33,40,1,1301,Suffolk County,Massachusetts
1500000US250251301002,829,210,713,195,650,198,63,66,36,43,27,48,0,12,0,12,0,12,94,69,20,33,15,25,59,56,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,38,2,1301,Suffolk County,Massachusetts
1500000US250251301003,261,135,177,124,177,124,0,12,0,12,0,12,0,12,0,12,0,12,53,55,11,19,0,12,15,24,27,31,0,12,0,12,0,12,0,12,0,12,0,12,31,38,3,1301,Suffolk County,Massachusetts
1500000US250251301004,349,154,215,101,215,101,0,12,0,12,0,12,0,12,0,12,0,12,106,65,21,35,0,12,58,49,27,41,0,12,0,12,0,12,0,12,28,40,0,12,0,12,4,1301,Suffolk County,Massachusetts
1500000US250251301005,433,161,338,156,338,156,0,12,0,12,0,12,0,12,0,12,0,12,60,70,0,12,0,12,60,70,0,12,0,12,0,12,0,12,7,13,0,12,0,12,28,35,5,1301,Suffolk County,Massachusetts
1500000US250251301006,171,140,171,140,171,140,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,1301,Suffolk County,Massachusetts
1500000US250251301007,278,156,262,153,262,153,0,12,0,12,0,12,0,12,0,12,0,12,16,24,0,12,0,12,16,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,1301,Suffolk County,Massachusetts
1500000US250251302001,392,190,304,160,296,157,8,13,8,13,0,12,0,12,0,12,0,12,74,63,29,47,0,12,11,17,34,41,0,12,0,12,0,12,0,12,2,6,0,12,12,16,1,1302,Suffolk County,Massachusetts
1500000US250251302002,431,141,332,135,306,133,26,25,10,16,9,14,7,12,0,12,0,12,61,39,25,27,0,12,11,17,25,22,0,12,0,12,0,12,0,12,16,20,0,12,22,24,2,1302,Suffolk County,Massachusetts
1500000US250251302003,875,275,585,201,534,202,51,37,39,30,12,21,0,12,0,12,0,12,257,117,129,83,0,12,84,64,44,38,0,12,0,12,0,12,0,12,0,12,0,12,33,31,3,1302,Suffolk County,Massachusetts
1500000US250251302004,438,143,329,124,312,125,17,21,17,21,0,12,0,12,0,12,0,12,60,51,7,10,19,29,0,12,34,40,0,12,0,12,0,12,0,12,49,51,0,12,0,12,4,1302,Suffolk County,Massachusetts
1500000US250251302005,698,254,573,253,538,249,35,36,28,35,7,10,0,12,0,12,0,12,81,59,39,39,0,12,9,13,33,42,0,12,0,12,0,12,0,12,0,12,0,12,44,45,5,1302,Suffolk County,Massachusetts
1500000US250251303001,751,156,517,134,460,130,57,56,57,56,0,12,0,12,0,12,0,12,181,85,67,45,0,12,38,32,76,57,0,12,0,12,0,12,0,12,0,12,0,12,53,53,1,1303,Suffolk County,Massachusetts
1500000US250251303002,628,135,458,154,425,150,33,42,33,42,0,12,0,12,0,12,0,12,50,39,8,13,0,12,25,40,17,22,0,12,0,12,0,12,0,12,20,23,0,12,100,75,2,1303,Suffolk County,Massachusetts
1500000US250251303003,441,121,348,130,289,109,59,51,35,37,0,12,0,12,0,12,24,37,74,49,27,26,0,12,9,14,38,29,0,12,0,12,0,12,0,12,0,12,0,12,19,22,3,1303,Suffolk County,Massachusetts
1500000US250251303004,486,130,449,128,395,111,54,47,54,47,0,12,0,12,0,12,0,12,25,25,12,19,0,12,13,18,0,12,0,12,0,12,0,12,0,12,12,19,0,12,0,12,4,1303,Suffolk County,Massachusetts
1500000US250251303005,229,78,192,73,175,72,17,20,16,20,1,3,0,12,0,12,0,12,12,18,0,12,0,12,0,12,12,18,0,12,0,12,0,12,0,12,13,19,0,12,12,20,5,1303,Suffolk County,Massachusetts
1500000US250251304021,501,177,289,139,233,126,56,48,56,48,0,12,0,12,0,12,0,12,145,96,33,40,37,55,30,34,45,69,0,12,0,12,0,12,2,5,0,12,0,12,65,79,1,1304.02,Suffolk County,Massachusetts
1500000US250251304022,395,175,315,149,253,124,62,59,44,51,18,32,0,12,0,12,0,12,62,78,49,76,0,12,13,20,0,12,0,12,0,12,0,12,0,12,18,30,0,12,0,12,2,1304.02,Suffolk County,Massachusetts
1500000US250251304023,713,191,544,182,524,190,20,30,0,12,20,30,0,12,0,12,0,12,129,83,18,31,0,12,111,76,0,12,0,12,0,12,0,12,0,12,0,12,14,22,26,41,3,1304.02,Suffolk County,Massachusetts
1500000US250251304024,635,226,565,214,503,196,62,100,62,100,0,12,0,12,0,12,0,12,33,41,33,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,37,60,4,1304.02,Suffolk County,Massachusetts
1500000US250251304025,523,197,486,204,459,219,27,48,27,48,0,12,0,12,0,12,0,12,37,46,14,26,0,12,23,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,1304.02,Suffolk County,Massachusetts
1500000US250251304041,1024,225,830,206,727,186,103,64,83,55,20,34,0,12,0,12,0,12,158,95,69,71,47,52,16,21,26,31,0,12,0,12,0,12,0,12,23,30,0,12,13,22,1,1304.04,Suffolk County,Massachusetts
1500000US250251304042,379,108,331,119,220,104,111,91,111,91,0,12,0,12,0,12,0,12,27,30,16,24,0,12,11,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,33,2,1304.04,Suffolk County,Massachusetts
1500000US250251304043,287,127,211,111,169,96,42,66,42,66,0,12,0,12,0,12,0,12,63,66,55,63,0,12,8,14,0,12,0,12,0,12,0,12,0,12,13,22,0,12,0,12,3,1304.04,Suffolk County,Massachusetts
1500000US250251304061,976,272,764,258,703,246,61,84,43,71,18,39,0,12,0,12,0,12,197,124,128,108,0,12,33,39,36,53,0,12,0,12,0,12,0,12,0,12,15,25,0,12,1,1304.06,Suffolk County,Massachusetts
1500000US250251304062,1247,333,1011,294,929,295,82,60,82,60,0,12,0,12,0,12,0,12,161,131,115,109,0,12,46,67,0,12,0,12,0,12,0,12,0,12,16,25,18,27,41,44,2,1304.06,Suffolk County,Massachusetts
1500000US250251304063,180,101,159,94,62,77,97,109,97,109,0,12,0,12,0,12,0,12,21,37,21,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,1304.06,Suffolk County,Massachusetts
1500000US250251401021,585,213,501,205,398,167,103,115,59,61,44,69,0,12,0,12,0,12,84,62,41,38,0,12,23,26,20,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,1401.02,Suffolk County,Massachusetts
1500000US250251401022,345,123,230,98,209,96,21,24,21,24,0,12,0,12,0,12,0,12,90,52,14,22,12,17,37,29,27,25,0,12,0,12,0,12,0,12,8,14,0,12,17,20,2,1401.02,Suffolk County,Massachusetts
1500000US250251401023,429,121,309,104,288,99,21,34,0,12,21,34,0,12,0,12,0,12,110,57,43,39,0,12,27,33,40,33,0,12,0,12,0,12,0,12,1,2,0,12,9,15,3,1401.02,Suffolk County,Massachusetts
1500000US250251401024,771,234,526,205,476,177,50,47,39,35,11,19,0,12,0,12,0,12,170,98,108,86,0,12,41,52,21,35,0,12,0,12,0,12,0,12,0,12,0,12,75,80,4,1401.02,Suffolk County,Massachusetts
1500000US250251401051,1217,327,1079,331,993,330,86,53,57,47,12,18,9,14,0,12,8,15,132,82,29,46,0,12,103,71,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,11,1,1401.05,Suffolk County,Massachusetts
1500000US250251401052,922,299,577,218,260,105,317,214,287,181,30,47,0,12,0,12,0,12,338,178,68,66,0,12,260,178,10,17,0,12,0,12,0,12,0,12,0,12,0,12,7,11,2,1401.05,Suffolk County,Massachusetts
1500000US250251401061,530,106,385,105,358,100,27,27,17,17,10,17,0,12,0,12,0,12,140,61,76,48,0,12,54,43,10,15,0,12,0,12,0,12,0,12,0,12,0,12,5,8,1,1401.06,Suffolk County,Massachusetts
1500000US250251401062,171,83,63,39,43,35,20,22,20,22,0,12,0,12,0,12,0,12,70,51,62,51,0,12,8,14,0,12,0,12,0,12,0,12,0,12,11,17,0,12,27,45,2,1401.06,Suffolk County,Massachusetts
1500000US250251401071,1036,147,781,148,666,147,115,70,102,67,13,21,0,12,0,12,0,12,170,82,84,68,0,12,64,38,22,24,0,12,0,12,0,12,0,12,9,12,0,12,76,61,1,1401.07,Suffolk County,Massachusetts
1500000US250251401072,481,139,267,106,214,95,53,55,0,12,53,55,0,12,0,12,0,12,158,103,65,84,0,12,93,87,0,12,0,12,0,12,0,12,7,11,1,4,0,12,48,32,2,1401.07,Suffolk County,Massachusetts
1500000US250251402011,828,171,627,143,500,131,127,75,99,70,28,27,0,12,0,12,0,12,173,80,136,78,0,12,30,46,7,11,0,12,0,12,0,12,0,12,7,10,0,12,21,23,1,1402.01,Suffolk County,Massachusetts
1500000US250251402012,610,146,530,149,454,133,76,60,57,58,16,29,3,7,0,12,0,12,51,31,25,21,0,12,13,15,13,18,0,12,0,12,0,12,0,12,29,30,0,12,0,12,2,1402.01,Suffolk County,Massachusetts
1500000US250251402021,628,242,458,172,446,166,12,20,12,20,0,12,0,12,0,12,0,12,154,108,76,85,27,28,0,12,51,67,0,12,6,9,0,12,0,12,10,15,0,12,0,12,1,1402.02,Suffolk County,Massachusetts
1500000US250251402022,555,173,386,159,300,143,86,65,56,71,30,21,0,12,0,12,0,12,92,70,11,16,0,12,13,23,68,64,0,12,0,12,0,12,0,12,45,58,0,12,32,39,2,1402.02,Suffolk County,Massachusetts
1500000US250251402023,548,195,455,183,443,182,12,18,0,12,12,18,0,12,0,12,0,12,48,44,5,8,0,12,43,43,0,12,0,12,0,12,0,12,0,12,21,26,0,12,24,27,3,1402.02,Suffolk County,Massachusetts
1500000US250251402024,714,209,529,188,524,188,5,9,0,12,5,9,0,12,0,12,0,12,75,47,7,10,0,12,29,32,39,33,0,12,0,12,0,12,0,12,90,62,0,12,20,25,4,1402.02,Suffolk County,Massachusetts
1500000US250251402025,619,199,517,183,517,183,0,12,0,12,0,12,0,12,0,12,0,12,74,59,35,35,0,12,22,32,17,24,0,12,0,12,0,12,7,13,0,12,0,12,21,24,5,1402.02,Suffolk County,Massachusetts
1500000US250251403001,944,431,577,246,504,235,73,93,51,86,22,38,0,12,0,12,0,12,367,393,247,368,0,12,67,79,53,70,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,1403,Suffolk County,Massachusetts
1500000US250251403002,95,74,51,50,51,50,0,12,0,12,0,12,0,12,0,12,0,12,19,29,14,25,0,12,0,12,5,13,0,12,0,12,0,12,0,12,0,12,0,12,25,41,2,1403,Suffolk County,Massachusetts
1500000US250251403003,929,257,633,247,510,240,123,89,123,89,0,12,0,12,0,12,0,12,203,143,136,115,0,12,67,79,0,12,0,12,0,12,0,12,0,12,93,72,0,12,0,12,3,1403,Suffolk County,Massachusetts
1500000US250251403004,301,134,229,141,204,141,25,40,0,12,0,12,25,40,0,12,0,12,13,23,13,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,59,89,0,12,0,12,4,1403,Suffolk County,Massachusetts
1500000US250251403005,412,213,288,213,288,213,0,12,0,12,0,12,0,12,0,12,0,12,109,95,75,91,0,12,14,23,20,31,0,12,0,12,0,12,15,24,0,12,0,12,0,12,5,1403,Suffolk County,Massachusetts
1500000US250251403006,321,156,249,129,218,120,31,38,31,38,0,12,0,12,0,12,0,12,35,32,12,19,0,12,23,25,0,12,0,12,0,12,0,12,0,12,0,12,1,2,36,60,6,1403,Suffolk County,Massachusetts
1500000US250251404001,90,62,69,51,49,47,20,34,0,12,0,12,0,12,0,12,20,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,24,0,12,1,1404,Suffolk County,Massachusetts
1500000US250251404002,412,178,273,147,257,148,16,26,0,12,16,26,0,12,0,12,0,12,94,70,19,32,16,29,59,67,0,12,0,12,0,12,0,12,0,12,30,48,0,12,15,23,2,1404,Suffolk County,Massachusetts
1500000US250251404003,504,212,381,199,320,213,61,67,61,67,0,12,0,12,0,12,0,12,104,105,33,43,0,12,71,93,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,29,3,1404,Suffolk County,Massachusetts
1500000US250251404004,492,224,301,202,238,190,63,60,63,60,0,12,0,12,0,12,0,12,162,136,162,136,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,48,4,1404,Suffolk County,Massachusetts
1500000US250251404005,862,260,675,231,566,184,109,128,109,128,0,12,0,12,0,12,0,12,180,104,53,55,18,30,44,54,65,80,0,12,0,12,0,12,0,12,0,12,0,12,7,12,5,1404,Suffolk County,Massachusetts
1500000US250251404006,661,328,462,325,447,323,15,23,0,12,0,12,15,23,0,12,0,12,124,68,66,52,0,12,45,49,13,23,0,12,0,12,0,12,17,28,58,67,0,12,0,12,6,1404,Suffolk County,Massachusetts
1500000US250251404007,419,214,230,163,124,83,106,160,106,160,0,12,0,12,0,12,0,12,147,129,68,79,16,27,45,57,18,29,0,12,0,12,0,12,0,12,22,36,0,12,20,32,7,1404,Suffolk County,Massachusetts
1500000US250251601011,780,358,464,229,249,161,215,168,215,168,0,12,0,12,0,12,0,12,234,233,125,127,0,12,109,118,0,12,0,12,45,72,0,12,0,12,37,46,0,12,0,12,1,1601.01,Suffolk County,Massachusetts
1500000US250251601012,1167,513,703,246,416,178,287,147,216,159,18,29,53,71,0,12,0,12,337,309,219,253,0,12,118,83,0,12,0,12,0,12,0,12,4,8,123,135,0,12,0,12,2,1601.01,Suffolk County,Massachusetts
1500000US250251601013,610,230,525,235,455,213,70,97,70,97,0,12,0,12,0,12,0,12,36,41,14,23,0,12,22,34,0,12,0,12,0,12,0,12,39,61,10,17,0,12,0,12,3,1601.01,Suffolk County,Massachusetts
1500000US250251601014,1169,385,618,250,413,209,205,136,136,101,0,12,0,12,69,104,0,12,365,231,241,186,0,12,124,97,0,12,0,12,0,12,0,12,0,12,185,151,0,12,1,3,4,1601.01,Suffolk County,Massachusetts
1500000US250251601015,424,220,216,207,130,115,86,117,30,55,0,12,0,12,56,71,0,12,158,154,67,113,0,12,91,103,0,12,0,12,0,12,0,12,0,12,50,65,0,12,0,12,5,1601.01,Suffolk County,Massachusetts
1500000US250251602001,667,262,325,134,170,108,155,117,54,43,0,12,0,12,2,7,99,111,310,183,150,101,7,12,153,153,0,12,0,12,0,12,0,12,0,12,32,35,0,12,0,12,1,1602,Suffolk County,Massachusetts
1500000US250251602002,669,236,245,114,127,103,118,107,60,50,28,45,30,49,0,12,0,12,360,202,75,63,0,12,285,165,0,12,0,12,0,12,0,12,0,12,49,47,0,12,15,25,2,1602,Suffolk County,Massachusetts
1500000US250251602003,731,302,349,207,183,88,166,161,40,38,20,32,49,79,57,62,0,12,234,186,151,84,0,12,83,126,0,12,0,12,0,12,0,12,0,12,136,83,12,19,0,12,3,1602,Suffolk County,Massachusetts
1500000US250251603001,979,176,779,159,690,154,89,71,89,71,0,12,0,12,0,12,0,12,127,67,60,49,0,12,55,45,12,19,0,12,0,12,0,12,0,12,20,26,9,13,44,40,1,1603,Suffolk County,Massachusetts
1500000US250251603002,258,80,145,63,107,70,38,35,38,35,0,12,0,12,0,12,0,12,31,23,12,14,0,12,19,18,0,12,0,12,0,12,0,12,6,10,22,35,19,22,35,32,2,1603,Suffolk County,Massachusetts
1500000US250251604001,527,123,207,75,148,64,59,29,37,26,9,13,13,20,0,12,0,12,142,81,96,61,0,12,46,45,0,12,0,12,0,12,5,7,0,12,161,83,12,19,0,12,1,1604,Suffolk County,Massachusetts
1500000US250251604002,871,189,354,117,298,112,56,41,46,40,0,12,10,17,0,12,0,12,281,131,172,120,0,12,109,64,0,12,0,12,0,12,0,12,4,7,202,97,5,8,25,22,2,1604,Suffolk County,Massachusetts
1500000US250251605011,755,311,488,193,307,158,181,120,133,111,0,12,48,55,0,12,0,12,178,141,13,22,0,12,165,141,0,12,0,12,0,12,0,12,6,10,7,16,49,78,27,33,1,1605.01,Suffolk County,Massachusetts
1500000US250251605012,581,222,376,178,231,114,145,101,131,100,14,27,0,12,0,12,0,12,29,36,6,12,0,12,23,33,0,12,0,12,61,98,0,12,0,12,37,47,0,12,78,68,2,1605.01,Suffolk County,Massachusetts
1500000US250251605013,425,191,205,194,205,194,0,12,0,12,0,12,0,12,0,12,0,12,158,117,100,98,0,12,58,57,0,12,0,12,0,12,0,12,0,12,62,64,0,12,0,12,3,1605.01,Suffolk County,Massachusetts
1500000US250251605014,327,219,103,97,49,49,54,85,0,12,54,85,0,12,0,12,0,12,52,46,35,39,0,12,17,27,0,12,0,12,20,32,0,12,0,12,104,94,0,12,48,60,4,1605.01,Suffolk County,Massachusetts
1500000US250251605015,432,246,200,117,193,117,7,12,7,12,0,12,0,12,0,12,0,12,130,100,81,74,0,12,49,61,0,12,0,12,0,12,0,12,15,27,81,78,0,12,6,9,5,1605.01,Suffolk County,Massachusetts
1500000US250251605021,981,264,769,232,537,166,232,183,187,150,45,68,0,12,0,12,0,12,144,115,111,78,0,12,33,45,0,12,0,12,11,17,0,12,0,12,46,46,0,12,11,19,1,1605.02,Suffolk County,Massachusetts
1500000US250251605022,578,222,537,220,345,162,192,197,192,197,0,12,0,12,0,12,0,12,12,18,0,12,0,12,12,18,0,12,0,12,0,12,0,12,0,12,19,19,10,15,0,12,2,1605.02,Suffolk County,Massachusetts
1500000US250251605023,665,351,350,237,220,175,130,107,130,107,0,12,0,12,0,12,0,12,215,183,106,115,0,12,109,97,0,12,0,12,0,12,0,12,41,65,46,52,13,20,0,12,3,1605.02,Suffolk County,Massachusetts
1500000US250251606011,1122,276,794,199,666,185,128,81,122,80,0,12,0,12,6,12,0,12,250,176,162,155,0,12,88,58,0,12,0,12,29,35,0,12,0,12,25,33,0,12,24,29,1,1606.01,Suffolk County,Massachusetts
1500000US250251606012,673,208,509,186,323,117,186,115,159,95,27,41,0,12,0,12,0,12,133,113,97,104,0,12,24,33,12,15,0,12,0,12,0,12,0,12,22,28,0,12,9,14,2,1606.01,Suffolk County,Massachusetts
1500000US250251606021,868,357,601,254,530,243,71,69,71,69,0,12,0,12,0,12,0,12,200,93,140,88,0,12,60,69,0,12,0,12,0,12,14,22,0,12,0,12,53,85,0,12,1,1606.02,Suffolk County,Massachusetts
1500000US250251606022,424,204,306,174,243,136,63,64,52,59,11,19,0,12,0,12,0,12,111,85,88,70,0,12,23,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,11,2,1606.02,Suffolk County,Massachusetts
1500000US250251606023,341,173,227,120,207,119,20,23,20,23,0,12,0,12,0,12,0,12,78,59,56,48,0,12,22,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,36,60,3,1606.02,Suffolk County,Massachusetts
1500000US250251606024,234,113,101,59,91,59,10,15,0,12,0,12,0,12,0,12,10,15,100,70,64,56,0,12,36,57,0,12,0,12,33,50,0,12,0,12,0,12,0,12,0,12,4,1606.02,Suffolk County,Massachusetts
1500000US250251606025,423,127,280,106,261,103,19,30,19,30,0,12,0,12,0,12,0,12,82,87,24,21,0,12,58,90,0,12,0,12,0,12,0,12,0,12,9,15,0,12,52,60,5,1606.02,Suffolk County,Massachusetts
1500000US250251701001,550,210,384,201,312,151,72,80,61,75,0,12,11,19,0,12,0,12,92,85,14,24,0,12,78,72,0,12,0,12,0,12,0,12,0,12,58,82,16,29,0,12,1,1701,Suffolk County,Massachusetts
1500000US250251701002,672,326,447,171,368,183,79,91,79,91,0,12,0,12,0,12,0,12,180,169,139,185,0,12,0,12,41,63,0,12,0,12,0,12,0,12,45,72,0,12,0,12,2,1701,Suffolk County,Massachusetts
