"GEO_ID","NAME","B08303_001E","B08303_001M","B08303_002E","B08303_002M","B08303_003E","B08303_003M","B08303_004E","B08303_004M","B08303_005E","B08303_005M","B08303_006E","B08303_006M","B08303_007E","B08303_007M","B08303_008E","B08303_008M","B08303_009E","B08303_009M","B08303_010E","B08303_010M","B08303_011E","B08303_011M","B08303_012E","B08303_012M","B08303_013E","B08303_013M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than 5 minutes","Margin of Error!!Total:!!Less than 5 minutes","Estimate!!Total:!!5 to 9 minutes","Margin of Error!!Total:!!5 to 9 minutes","Estimate!!Total:!!10 to 14 minutes","Margin of Error!!Total:!!10 to 14 minutes","Estimate!!Total:!!15 to 19 minutes","Margin of Error!!Total:!!15 to 19 minutes","Estimate!!Total:!!20 to 24 minutes","Margin of Error!!Total:!!20 to 24 minutes","Estimate!!Total:!!25 to 29 minutes","Margin of Error!!Total:!!25 to 29 minutes","Estimate!!Total:!!30 to 34 minutes","Margin of Error!!Total:!!30 to 34 minutes","Estimate!!Total:!!35 to 39 minutes","Margin of Error!!Total:!!35 to 39 minutes","Estimate!!Total:!!40 to 44 minutes","Margin of Error!!Total:!!40 to 44 minutes","Estimate!!Total:!!45 to 59 minutes","Margin of Error!!Total:!!45 to 59 minutes","Estimate!!Total:!!60 to 89 minutes","Margin of Error!!Total:!!60 to 89 minutes","Estimate!!Total:!!90 or more minutes","Margin of Error!!Total:!!90 or more minutes",
"1500000US250251401072","Block Group 2; Census Tract 1401.07; Suffolk County; Massachusetts","397","118","0","14","6","9","46","41","13","18","33","29","22","23","46","37","0","14","20","23","169","93","42","40","0","14",
"1500000US250251402011","Block Group 1; Census Tract 1402.01; Suffolk County; Massachusetts","694","264","19","17","74","72","47","41","50","56","55","36","5","7","113","89","13","13","210","223","94","60","10","19","4","6",
"1500000US250251402012","Block Group 2; Census Tract 1402.01; Suffolk County; Massachusetts","570","140","0","14","15","21","67","51","31","37","50","38","14","16","173","69","49","48","18","23","124","59","29","27","0","14",
"1500000US250251402021","Block Group 1; Census Tract 1402.02; Suffolk County; Massachusetts","358","189","0","14","19","31","21","34","0","14","15","24","0","14","60","75","0","14","62","70","137","124","23","45","21","34",
"1500000US250251402022","Block Group 2; Census Tract 1402.02; Suffolk County; Massachusetts","638","235","0","14","6","10","39","55","101","103","74","75","0","14","191","134","0","14","0","14","33","47","194","121","0","14",
"1500000US250251402023","Block Group 3; Census Tract 1402.02; Suffolk County; Massachusetts","247","136","11","22","35","42","0","14","1","8","18","42","15","23","20","39","18","31","42","55","43","40","8","20","36","45",
"1500000US250251402024","Block Group 4; Census Tract 1402.02; Suffolk County; Massachusetts","1257","458","0","14","16","25","95","86","247","172","0","14","0","14","271","128","8","14","61","57","157","152","391","191","11","19",
"1500000US250251402025","Block Group 5; Census Tract 1402.02; Suffolk County; Massachusetts","520","222","27","48","0","14","78","75","73","114","68","73","0","14","99","98","42","46","12","20","73","81","19","37","29","36",
"1500000US250251403001","Block Group 1; Census Tract 1403; Suffolk County; Massachusetts","527","407","6","20","0","14","0","14","28","44","54","81","12","19","195","298","40","71","0","14","0","14","139","114","53","83",
"1500000US250251403002","Block Group 2; Census Tract 1403; Suffolk County; Massachusetts","212","254","0","14","0","14","38","60","0","14","0","14","0","14","12","23","0","14","0","14","92","143","67","109","3","29",
"1500000US250251403003","Block Group 3; Census Tract 1403; Suffolk County; Massachusetts","979","437","14","24","31","50","184","213","286","288","0","14","15","25","228","219","0","14","79","125","134","139","8","12","0","14",
"1500000US250251403004","Block Group 4; Census Tract 1403; Suffolk County; Massachusetts","334","224","0","14","0","14","0","14","28","55","103","90","0","14","25","49","94","113","28","43","28","48","28","56","0","14",
"1500000US250251403005","Block Group 5; Census Tract 1403; Suffolk County; Massachusetts","729","504","0","14","0","14","0","14","157","197","79","120","120","136","336","343","0","14","0","14","0","14","17","30","20","36",
"1500000US250251403006","Block Group 6; Census Tract 1403; Suffolk County; Massachusetts","582","321","0","14","44","70","0","14","14","24","0","14","58","91","188","188","44","70","149","132","0","14","24","46","61","71",
"1500000US250251404001","Block Group 1; Census Tract 1404; Suffolk County; Massachusetts","190","156","0","14","0","14","0","14","0","14","0","14","34","54","110","115","0","14","0","14","0","14","46","72","0","14",
"1500000US250251404002","Block Group 2; Census Tract 1404; Suffolk County; Massachusetts","545","224","0","14","0","14","0","14","0","14","81","76","29","51","210","117","0","14","70","109","74","72","56","65","25","42",
"1500000US250251404003","Block Group 3; Census Tract 1404; Suffolk County; Massachusetts","257","183","48","83","58","90","11","19","0","14","53","83","0","14","0","14","62","85","0","14","0","14","25","41","0","14",
"1500000US250251404004","Block Group 4; Census Tract 1404; Suffolk County; Massachusetts","110","105","0","14","0","14","0","14","0","14","0","14","21","38","14","25","0","14","0","14","36","58","39","65","0","14",
"1500000US250251404005","Block Group 5; Census Tract 1404; Suffolk County; Massachusetts","1034","447","0","14","0","14","29","47","0","14","141","122","91","101","102","146","56","58","118","134","373","296","124","112","0","14",
"1500000US250251404006","Block Group 6; Census Tract 1404; Suffolk County; Massachusetts","1063","487","0","14","0","14","0","14","178","168","175","152","55","90","309","257","62","96","33","50","180","185","71","89","0","14",
"1500000US250251404007","Block Group 7; Census Tract 1404; Suffolk County; Massachusetts","937","356","0","14","13","21","0","14","102","61","365","252","0","14","46","63","58","95","13","28","71","90","60","69","209","212",
"1500000US250251601021","Block Group 1; Census Tract 1601.02; Suffolk County; Massachusetts","545","226","0","14","52","40","0","14","9","16","89","71","0","14","157","97","0","14","0","14","143","73","95","52","0","14",
"1500000US250251601022","Block Group 2; Census Tract 1601.02; Suffolk County; Massachusetts","379","214","0","14","0","14","20","33","32","65","40","52","0","14","62","69","22","34","24","37","0","14","105","108","74","79",
"1500000US250251601023","Block Group 3; Census Tract 1601.02; Suffolk County; Massachusetts","465","205","0","14","55","56","68","54","48","52","17","31","0","14","83","87","0","14","47","59","105","100","0","14","42","58",
"1500000US250251601024","Block Group 4; Census Tract 1601.02; Suffolk County; Massachusetts","164","162","0","14","16","26","17","27","0","14","34","55","14","25","0","14","0","14","27","45","0","14","56","64","0","14",
"1500000US250251601031","Block Group 1; Census Tract 1601.03; Suffolk County; Massachusetts","544","340","0","14","0","14","30","46","66","78","68","81","109","174","48","40","0","14","20","25","63","73","122","121","18","27",
"1500000US250251601032","Block Group 2; Census Tract 1601.03; Suffolk County; Massachusetts","421","337","0","14","0","14","105","137","0","14","69","106","14","28","90","102","107","172","0","14","0","14","0","14","36","40",
"1500000US250251601033","Block Group 3; Census Tract 1601.03; Suffolk County; Massachusetts","359","233","0","14","0","14","30","48","0","14","0","14","0","14","102","92","0","14","25","40","93","91","70","81","39","57",
"1500000US250251601034","Block Group 4; Census Tract 1601.03; Suffolk County; Massachusetts","251","200","0","14","0","14","0","14","0","14","76","83","0","14","49","65","0","14","98","123","12","24","16","27","0","14",
"1500000US250251602001","Block Group 1; Census Tract 1602; Suffolk County; Massachusetts","564","329","0","14","18","29","21","34","46","51","140","168","22","34","79","126","0","14","30","35","87","80","45","53","76","92",
"1500000US250251602002","Block Group 2; Census Tract 1602; Suffolk County; Massachusetts","570","265","0","14","150","82","10","16","143","119","156","124","0","14","53","57","0","14","0","14","6","23","52","73","0","14",
"1500000US250251602003","Block Group 3; Census Tract 1602; Suffolk County; Massachusetts","434","238","0","14","14","27","64","58","74","63","0","14","30","48","10","23","0","14","43","49","55","68","121","174","23","40",
"1500000US250251602004","Block Group 4; Census Tract 1602; Suffolk County; Massachusetts","223","111","0","14","15","24","30","47","0","14","8","11","13","22","21","29","0","14","0","14","60","57","45","47","31","46",
"1500000US250251603001","Block Group 1; Census Tract 1603; Suffolk County; Massachusetts","313","110","12","19","6","10","35","35","104","70","13","15","7","11","0","14","10","16","32","37","25","34","29","30","40","47",
"1500000US250251603002","Block Group 2; Census Tract 1603; Suffolk County; Massachusetts","644","153","0","14","20","24","68","45","85","55","87","70","27","32","90","43","16","24","43","34","127","71","81","37","0","14",
"1500000US250251604001","Block Group 1; Census Tract 1604; Suffolk County; Massachusetts","386","184","0","14","42","55","87","72","0","14","36","45","34","35","27","31","15","26","0","14","58","54","46","52","41","40",
"1500000US250251604002","Block Group 2; Census Tract 1604; Suffolk County; Massachusetts","258","134","0","14","0","14","14","21","27","36","83","69","23","34","97","67","0","14","14","21","0","14","0","14","0","14",
"1500000US250251604003","Block Group 3; Census Tract 1604; Suffolk County; Massachusetts","529","151","23","28","54","51","43","42","55","41","42","40","21","29","69","52","16","21","17","22","133","74","45","44","11","18",
"1500000US250251604004","Block Group 4; Census Tract 1604; Suffolk County; Massachusetts","404","180","0","14","0","14","10","17","45","47","111","76","0","14","31","36","23","35","20","34","47","51","69","67","48","58",
"1500000US250251605011","Block Group 1; Census Tract 1605.01; Suffolk County; Massachusetts","1250","501","73","90","116","83","27","45","83","90","235","140","50","77","156","199","76","77","10","19","199","110","90","83","135","104",
"1500000US250251605012","Block Group 2; Census Tract 1605.01; Suffolk County; Massachusetts","726","332","0","14","46","59","59","69","7","11","27","43","0","14","281","178","32","45","0","14","118","101","156","125","0","14",
"1500000US250251605013","Block Group 3; Census Tract 1605.01; Suffolk County; Massachusetts","811","579","0","14","60","86","183","221","83","120","82","103","31","46","99","88","11","17","22","37","206","229","23","29","11","17",
"1500000US250251605014","Block Group 4; Census Tract 1605.01; Suffolk County; Massachusetts","207","124","0","14","0","14","38","48","0","14","0","14","0","14","146","94","0","14","0","14","11","19","0","14","12","21",
"1500000US250251605015","Block Group 5; Census Tract 1605.01; Suffolk County; Massachusetts","178","130","0","14","16","29","0","14","62","57","0","14","0","14","25","27","0","14","10","16","16","24","43","67","6","17",
"1500000US250251605021","Block Group 1; Census Tract 1605.02; Suffolk County; Massachusetts","560","328","0","14","0","14","7","14","134","137","32","48","38","43","96","65","53","49","61","86","38","47","101","129","0","14",
"1500000US250251605022","Block Group 2; Census Tract 1605.02; Suffolk County; Massachusetts","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US250251605023","Block Group 3; Census Tract 1605.02; Suffolk County; Massachusetts","476","226","0","14","39","45","16","28","0","14","151","80","31","49","26","26","66","64","0","14","4","7","114","121","29","44",
"1500000US250251605024","Block Group 4; Census Tract 1605.02; Suffolk County; Massachusetts","828","323","6","10","98","83","106","118","65","58","196","114","66","82","29","33","0","14","81","82","107","106","51","61","23","37",
"1500000US250251605025","Block Group 5; Census Tract 1605.02; Suffolk County; Massachusetts","626","253","0","14","67","62","14","23","95","70","116","120","44","51","47","42","45","53","58","53","84","62","56","64","0","14",
"1500000US250251606011","Block Group 1; Census Tract 1606.01; Suffolk County; Massachusetts","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US250251606012","Block Group 2; Census Tract 1606.01; Suffolk County; Massachusetts","721","240","0","14","31","51","98","82","44","55","79","69","42","64","101","69","0","14","12","20","78","54","177","90","59","58",
"1500000US250251606013","Block Group 3; Census Tract 1606.01; Suffolk County; Massachusetts","1370","688","0","14","96","97","99","53","374","274","118","116","108","155","233","156","17","20","49","34","100","72","136","99","40","40",
"1500000US250251606014","Block Group 4; Census Tract 1606.01; Suffolk County; Massachusetts","332","140","0","14","38","47","44","39","27","30","23","25","0","14","80","63","0","14","0","14","36","36","74","83","10","16",
"1500000US250251606021","Block Group 1; Census Tract 1606.02; Suffolk County; Massachusetts","774","280","14","22","25","38","157","113","138","105","45","52","0","14","103","73","0","14","0","14","115","80","164","131","13","24",
"1500000US250251606022","Block Group 2; Census Tract 1606.02; Suffolk County; Massachusetts","361","165","0","14","75","105","18","23","59","41","33","24","14","22","91","84","0","14","5","9","32","28","25","23","9","16",
"1500000US250251606023","Block Group 3; Census Tract 1606.02; Suffolk County; Massachusetts","467","232","0","14","0","14","28","46","40","37","9","14","8","12","112","78","21","31","16","26","49","47","151","152","33","28",
"1500000US250251606024","Block Group 4; Census Tract 1606.02; Suffolk County; Massachusetts","48","64","0","14","0","14","0","14","0","14","38","62","0","14","0","14","0","14","0","14","0","14","10","19","0","14",
"1500000US250251606025","Block Group 5; Census Tract 1606.02; Suffolk County; Massachusetts","639","306","0","14","0","14","35","50","156","117","107","79","44","41","101","98","9","14","34","44","99","56","54","53","0","14",
"1500000US250251701011","Block Group 1; Census Tract 1701.01; Suffolk County; Massachusetts","549","276","0","14","130","163","0","14","62","64","24","41","27","44","164","118","0","14","15","30","24","26","55","61","48","52",
"1500000US250251701012","Block Group 2; Census Tract 1701.01; Suffolk County; Massachusetts","601","234","0","14","43","50","49","49","64","60","153","90","44","43","63","63","0","14","0","14","155","102","30","49","0","14",
"1500000US250251701013","Block Group 3; Census Tract 1701.01; Suffolk County; Massachusetts","470","245","0","14","269","148","0","14","0","14","0","14","0","14","138","185","0","14","25","36","0","14","38","65","0","14",
"1500000US250251701021","Block Group 1; Census Tract 1701.02; Suffolk County; Massachusetts","974","631","0","14","69","70","82","84","53","77","63","85","36","40","319","254","0","14","16","42","21","33","313","374","2","19",
"1500000US250251701022","Block Group 2; Census Tract 1701.02; Suffolk County; Massachusetts","441","199","0","14","0","14","15","20","26","30","98","76","25","30","97","110","16","30","60","61","40","45","64","77","0","14",
"1500000US250251701023","Block Group 3; Census Tract 1701.02; Suffolk County; Massachusetts","561","223","44","67","32","54","61","76","86","125","0","14","0","14","26","49","58","62","37","52","47","57","152","139","18","29",
"1500000US250251701024","Block Group 4; Census Tract 1701.02; Suffolk County; Massachusetts","407","132","0","14","0","14","0","14","5","15","138","120","41","47","109","104","0","14","12","26","59","50","43","54","0","14",
"1500000US250251702001","Block Group 1; Census Tract 1702; Suffolk County; Massachusetts","506","232","0","14","0","14","46","44","80","67","18","29","0","14","85","62","23","40","9","14","77","87","86","74","82","114",
"1500000US250251702002","Block Group 2; Census Tract 1702; Suffolk County; Massachusetts","564","222","0","14","21","22","24","31","77","71","90","118","47","59","124","78","11","16","35","41","57","54","78","88","0","14",
"1500000US250251702003","Block Group 3; Census Tract 1702; Suffolk County; Massachusetts","459","222","0","14","40","60","48","57","79","92","80","83","44","58","60","65","0","14","0","14","93","79","15","24","0","14",
"1500000US250251702004","Block Group 4; Census Tract 1702; Suffolk County; Massachusetts","596","236","0","14","31","31","41","53","52","37","121","103","38","42","78","60","25","26","27","28","92","64","91","54","0","14",
"1500000US250251703011","Block Group 1; Census Tract 1703.01; Suffolk County; Massachusetts","1435","697","0","14","54","54","204","178","453","257","114","110","57","91","169","99","32","38","133","170","42","48","168","167","9","15",
"1500000US250251703012","Block Group 2; Census Tract 1703.01; Suffolk County; Massachusetts","883","474","0","14","158","170","180","210","123","114","22","33","45","46","248","217","0","14","40","45","47","52","20","31","0","14",
"1500000US250251703013","Block Group 3; Census Tract 1703.01; Suffolk County; Massachusetts","1327","952","0","14","39","54","155","231","416","318","57","90","31","49","325","324","0","14","16","25","80","118","131","172","77","113",
"1500000US250251703014","Block Group 4; Census Tract 1703.01; Suffolk County; Massachusetts","465","358","0","14","0","14","31","55","12","21","0","14","102","154","71","77","85","129","0","14","25","40","139","120","0","14",
"1500000US250251703021","Block Group 1; Census Tract 1703.02; Suffolk County; Massachusetts","921","264","0","14","54","49","35","48","119","73","270","208","29","45","117","123","93","74","5","15","76","104","123","152","0","14",
"1500000US250251703022","Block Group 2; Census Tract 1703.02; Suffolk County; Massachusetts","674","255","0","14","0","14","44","58","47","75","116","122","0","14","179","145","0","14","62","58","132","100","81","85","13","22",
"1500000US250251703023","Block Group 3; Census Tract 1703.02; Suffolk County; Massachusetts","664","264","0","14","13","22","45","56","13","24","30","37","68","63","80","66","130","196","24","33","174","162","87","80","0","14",
"1500000US250251704001","Block Group 1; Census Tract 1704; Suffolk County; Massachusetts","742","404","0","14","117","134","9","14","91","81","158","146","0","14","40","45","15","25","0","14","98","91","214","215","0","14",
"1500000US250251704002","Block Group 2; Census Tract 1704; Suffolk County; Massachusetts","396","222","0","14","0","14","12","20","87","71","47","54","27","54","37","59","27","51","75","92","28","35","22","37","34","60",
"1500000US250251704003","Block Group 3; Census Tract 1704; Suffolk County; Massachusetts","367","162","1","3","32","50","133","104","37","45","88","71","0","14","24","38","0","14","21","39","31","37","0","14","0","14",
"1500000US250251704004","Block Group 4; Census Tract 1704; Suffolk County; Massachusetts","170","114","0","14","0","14","0","14","0","14","62","51","0","14","102","101","0","14","0","14","0","14","6","11","0","14",
"1500000US250251704005","Block Group 5; Census Tract 1704; Suffolk County; Massachusetts","551","237","18","30","0","14","16","25","30","37","84","59","56","57","171","111","22","34","109","80","45","75","0","14","0","14",
"1500000US250251705021","Block Group 1; Census Tract 1705.02; Suffolk County; Massachusetts","687","245","0","14","0","14","54","85","131","152","149","94","10","15","118","82","21","24","39","30","72","62","53","46","40","61",
"1500000US250251705022","Block Group 2; Census Tract 1705.02; Suffolk County; Massachusetts","263","83","0","14","11","17","9","14","0","14","20","16","43","51","48","35","10","17","42","41","25","37","55","36","0","14",
"1500000US250251705023","Block Group 3; Census Tract 1705.02; Suffolk County; Massachusetts","280","55","0","14","0","14","0","14","45","9","0","14","55","10","56","10","24","26","0","14","88","29","12","18","0","14",
"1500000US250251705031","Block Group 1; Census Tract 1705.03; Suffolk County; Massachusetts","709","170","0","14","10","19","49","43","126","53","76","53","0","14","176","66","35","66","18","19","98","70","107","62","14","26",
"1500000US250251705041","Block Group 1; Census Tract 1705.04; Suffolk County; Massachusetts","972","400","0","14","0","14","53","71","175","120","61","70","26","41","271","159","66","45","101","81","108","73","79","53","32","34",
"1500000US250251705042","Block Group 2; Census Tract 1705.04; Suffolk County; Massachusetts","625","278","0","14","0","14","46","64","13","19","11","18","49","54","235","140","102","104","14","23","66","66","54","61","35","39",
"1500000US250251706011","Block Group 1; Census Tract 1706.01; Suffolk County; Massachusetts","520","258","24","41","20","28","0","14","48","62","89","78","0","14","81","112","29","39","12","19","140","146","74","76","3","13",
"1500000US250251706012","Block Group 2; Census Tract 1706.01; Suffolk County; Massachusetts","827","388","35","54","1","8","13","19","20","26","119","85","63","61","60","69","48","51","40","57","180","134","162","125","86","135",
"1500000US250251706013","Block Group 3; Census Tract 1706.01; Suffolk County; Massachusetts","526","226","0","14","26","29","45","41","86","75","52","54","31","40","49","52","42","44","88","58","59","66","48","38","0","14",
"1500000US250251706014","Block Group 4; Census Tract 1706.01; Suffolk County; Massachusetts","1001","394","9","17","358","350","47","60","26","45","30","44","0","14","32","32","61","77","65","78","96","101","249","117","28","41",
"1500000US250251707011","Block Group 1; Census Tract 1707.01; Suffolk County; Massachusetts","444","153","14","22","18","20","30","33","13","23","15","20","52","48","25","24","65","62","23","27","80","76","95","64","14","23",
"1500000US250251707012","Block Group 2; Census Tract 1707.01; Suffolk County; Massachusetts","824","176","22","31","83","63","35","34","66","52","35","35","30","37","163","73","73","45","64","45","68","51","160","85","25","27",
"1500000US250251707021","Block Group 1; Census Tract 1707.02; Suffolk County; Massachusetts","16","25","0","14","0","14","0","14","0","14","16","25","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US250251707022","Block Group 2; Census Tract 1707.02; Suffolk County; Massachusetts","711","343","0","14","0","14","124","124","62","75","135","129","0","14","44","76","0","14","103","90","79","109","136","105","28","36",
"1500000US250251707023","Block Group 3; Census Tract 1707.02; Suffolk County; Massachusetts","1484","603","55","89","78","87","99","110","242","248","82","93","58","92","157","131","87","89","180","198","290","199","156","129","0","14",
"1500000US250251707024","Block Group 4; Census Tract 1707.02; Suffolk County; Massachusetts","737","482","0","14","0","14","40","49","39","60","101","146","0","14","141","161","0","14","77","88","142","129","175","179","22","40",
"1500000US250251707025","Block Group 5; Census Tract 1707.02; Suffolk County; Massachusetts","934","516","0","14","0","14","108","139","17","36","0","14","230","222","102","144","20","35","15","30","12","25","170","131","260","303",
"1500000US250251708001","Block Group 1; Census Tract 1708; Suffolk County; Massachusetts","945","391","0","14","0","14","43","56","43","51","35","46","0","14","157","132","64","68","30","50","228","137","345","222","0","14",
"1500000US250251708002","Block Group 2; Census Tract 1708; Suffolk County; Massachusetts","1072","437","0","14","0","14","73","131","67","75","22","34","20","33","125","152","10","25","196","101","166","127","393","260","0","14",
"1500000US250251708003","Block Group 3; Census Tract 1708; Suffolk County; Massachusetts","498","304","0","14","0","14","30","42","45","64","19","31","176","154","28","33","0","14","76","84","121","121","3","4","0","14",
"1500000US250251708004","Block Group 4; Census Tract 1708; Suffolk County; Massachusetts","419","286","0","14","24","39","21","36","200","191","28","45","0","14","31","52","30","58","0","14","41","62","44","49","0","14",
"1500000US250251801011","Block Group 1; Census Tract 1801.01; Suffolk County; Massachusetts","488","170","0","14","72","75","31","38","16","25","13","29","0","14","112","105","20","37","44","54","118","93","62","78","0","14",
"1500000US250251801012","Block Group 2; Census Tract 1801.01; Suffolk County; Massachusetts","767","268","0","14","0","14","38","60","82","67","137","94","53","46","125","120","0","14","0","14","35","52","297","207","0","14",
"1500000US250251801013","Block Group 3; Census Tract 1801.01; Suffolk County; Massachusetts","137","155","0","14","0","14","0","14","43","51","0","14","0","14","54","57","5","8","0","14","0","14","35","53","0","14",
"1500000US250251801014","Block Group 4; Census Tract 1801.01; Suffolk County; Massachusetts","1121","378","14","22","0","14","92","88","209","144","169","131","67","90","131","170","46","76","44","68","153","104","180","157","16","37",
"1500000US250251802001","Block Group 1; Census Tract 1802; Suffolk County; Massachusetts","897","350","0","14","32","37","45","55","82","75","125","88","12","20","320","281","0","14","77","66","43","45","77","54","84","85",
"1500000US250251802002","Block Group 2; Census Tract 1802; Suffolk County; Massachusetts","210","93","34","46","21","26","0","14","0","14","19","23","0","14","79","72","0","14","0","14","45","40","12","20","0","14",
"1500000US250251802003","Block Group 3; Census Tract 1802; Suffolk County; Massachusetts","241","122","14","21","0","14","0","14","23","36","30","41","34","41","22","25","0","14","8","13","98","77","0","14","12","20",
"1500000US250251802004","Block Group 4; Census Tract 1802; Suffolk County; Massachusetts","920","297","0","14","34","39","61","44","83","73","134","108","29","32","176","72","32","36","253","196","57","36","27","42","34","34",
"1500000US250251803011","Block Group 1; Census Tract 1803.01; Suffolk County; Massachusetts","263","71","15","24","62","45","9","15","12","20","62","47","26","32","16","17","8","13","0","14","53","43","0","14","0","14",
"1500000US250251803012","Block Group 2; Census Tract 1803.01; Suffolk County; Massachusetts","246","101","0","14","27","30","11","17","49","35","24","28","11","18","25","34","0","14","0","14","57","47","0","14","42","44",
"1500000US250251803013","Block Group 3; Census Tract 1803.01; Suffolk County; Massachusetts","401","211","21","34","68","101","18","33","53","54","85","60","26","31","25","30","25","35","9","17","32","38","27","43","12","20",
"1500000US250251803014","Block Group 4; Census Tract 1803.01; Suffolk County; Massachusetts","331","139","8","13","33","37","11","20","20","30","18","26","82","49","8","14","33","46","40","46","56","52","22","33","0","14",
"1500000US250251804001","Block Group 1; Census Tract 1804; Suffolk County; Massachusetts","707","203","28","31","24","24","22","26","66","37","88","66","38","28","179","70","13","21","26","23","98","66","109","111","16","17",
"1500000US250251804002","Block Group 2; Census Tract 1804; Suffolk County; Massachusetts","557","151","16","14","36","30","8","13","17","24","92","77","10","16","73","47","121","84","34","28","69","38","81","65","0","14",
"1500000US250251805001","Block Group 1; Census Tract 1805; Suffolk County; Massachusetts","646","195","0","14","101","83","35","35","11","17","97","88","19","30","134","69","0","14","24","30","172","133","53","43","0","14",
"1500000US250251805002","Block Group 2; Census Tract 1805; Suffolk County; Massachusetts","127","94","0","14","25","32","0","14","0","14","14","23","0","14","16","23","0","14","43","52","29","33","0","14","0","14",
"1500000US250251805003","Block Group 3; Census Tract 1805; Suffolk County; Massachusetts","613","177","0","14","13","21","64","69","8","12","21","24","56","70","161","69","54","56","75","63","100","57","45","32","16","19",
"1500000US250251805004","Block Group 4; Census Tract 1805; Suffolk County; Massachusetts","507","161","0","14","9","16","20","22","39","30","102","58","61","62","53","41","10","16","8","12","78","72","69","48","58","54",
"1500000US250259801011","Block Group 1; Census Tract 9801.01; Suffolk County; Massachusetts","77","71","2","3","0","14","1","3","44","87","15","59","0","14","15","59","0","14","0","14","0","14","0","14","0","14",
"1500000US250259803001","Block Group 1; Census Tract 9803; Suffolk County; Massachusetts","57","64","0","14","0","14","0","14","16","41","0","14","0","14","0","14","0","14","0","14","0","14","0","14","41","65",
"1500000US250259807001","Block Group 1; Census Tract 9807; Suffolk County; Massachusetts","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US250259809001","Block Group 1; Census Tract 9809; Suffolk County; Massachusetts","9","14","0","14","0","14","0","14","0","14","0","14","5","7","0","14","0","14","0","14","0","14","0","14","4","8",
"1500000US250259810001","Block Group 1; Census Tract 9810; Suffolk County; Massachusetts","30","42","0","14","0","14","16","22","0","14","0","14","0","14","0","14","0","14","0","14","0","14","14","20","0","14",
"1500000US250259811001","Block Group 1; Census Tract 9811; Suffolk County; Massachusetts","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US250259811002","Block Group 2; Census Tract 9811; Suffolk County; Massachusetts","4","6","4","6","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US250259811003","Block Group 3; Census Tract 9811; Suffolk County; Massachusetts","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US250259811004","Block Group 4; Census Tract 9811; Suffolk County; Massachusetts","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US250259812011","Block Group 1; Census Tract 9812.01; Suffolk County; Massachusetts","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US250259812021","Block Group 1; Census Tract 9812.02; Suffolk County; Massachusetts","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US250259812022","Block Group 2; Census Tract 9812.02; Suffolk County; Massachusetts","61","40","7","17","14","23","31","40","9","27","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US250259813001","Block Group 1; Census Tract 9813; Suffolk County; Massachusetts","9","9","0","14","0","14","0","14","5","7","4","6","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US250259815011","Block Group 1; Census Tract 9815.01; Suffolk County; Massachusetts","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US250259815021","Block Group 1; Census Tract 9815.02; Suffolk County; Massachusetts","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US250259816001","Block Group 1; Census Tract 9816; Suffolk County; Massachusetts","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US250259817001","Block Group 1; Census Tract 9817; Suffolk County; Massachusetts","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US250259818001","Block Group 1; Census Tract 9818; Suffolk County; Massachusetts","13","18","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","13","18","0","14","0","14","0","14",
"1500000US250259819001","Block Group 1; Census Tract 9819; Suffolk County; Massachusetts","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US250259901010","Block Group 0; Census Tract 9901.01; Suffolk County; Massachusetts","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
